gene_id,gene_name,chromosome,is_X,is_Y,CO_Mega,TE_mean
GTPBP2,GTPBP2,6,0,0,-1.4958654894151096,-3.1506970369021
MAD2L1BP,MAD2L1BP,6,0,0,-1.403608236029486,-0.0553738607900092
RSPH9,RSPH9,6,0,0,-1.1328604459069425,
MRPS18A,MRPS18A,6,0,0,-1.4582777780283553,-0.660310847130221
VEGFA,VEGFA,6,0,0,-2.4429213958676055,-1.38483106719795
MRPL14,MRPL14,6,0,0,-1.4027955555268896,-0.197920105005463
TMEM63B,TMEM63B,6,0,0,-1.183765211640063,-1.45452747622233
CAPN11,CAPN11,6,0,0,-1.1586637384425664,
MYMX,MYMX,6,0,0,-3.0788451432862,
SLC29A1,SLC29A1,6,0,0,-0.522100259967976,-0.193138395057803
HSP90AB1,HSP90AB1,6,0,0,-0.007063709809175478,0.33119181443214
SLC35B2,SLC35B2,6,0,0,-0.712343809792646,-1.0568977412214
NFKBIE,NFKBIE,6,0,0,-2.2685625966719325,-1.59484026635772
TMEM151B,TMEM151B,6,0,0,-2.8581583169293037,
TCTE1,TCTE1,6,0,0,-2.2124250881531253,
AARS2,AARS2,6,0,0,-2.089859297561425,-1.94457308778493
SPATS1,SPATS1,6,0,0,-1.175170417206532,
CDC5L,CDC5L,6,0,0,0.23303714389088093,1.27825935952662
SUPT3H,SUPT3H,6,0,0,0.3266577234991086,-0.591049029477633
RUNX2,RUNX2,6,0,0,-1.5191744851953697,
CLIC5,CLIC5,6,0,0,-0.5917111016744432,
ENPP4,ENPP4,6,0,0,1.1112771079747912,
ENPP5,ENPP5,6,0,0,0.8424556662381839,1.78765760447978
RCAN2,RCAN2,6,0,0,-1.2810597224389735,-1.2751936208079
CYP39A1,CYP39A1,6,0,0,1.0703393126526102,3.01882000417354
SLC25A27,SLC25A27,6,0,0,0.6654523058922575,-2.16705928967296
TDRD6,TDRD6,6,0,0,0.3192306454224969,-4.05597641531868
PLA2G7,PLA2G7,6,0,0,1.1814475184611783,
ANKRD66,ANKRD66,6,0,0,-0.6665017047361026,
MEP1A,MEP1A,6,0,0,-0.6958648387000288,
ADGRF5,ADGRF5,6,0,0,-0.08430761181172564,1.38133452890952
ADGRF1,ADGRF1,6,0,0,0.1288292803860216,
TNFRSF21,TNFRSF21,6,0,0,-1.8715191430436402,-3.97403107047095
CD2AP,CD2AP,6,0,0,0.29034356702849173,1.7105772324979
ADGRF4,ADGRF4,6,0,0,0.4044738802587293,
OPN5,OPN5,6,0,0,0.8380490596935566,
PTCHD4,PTCHD4,6,0,0,-0.7566502369704295,
MMUT,MMUT,6,0,0,1.2937683981048416,1.72271468428796
CENPQ,CENPQ,6,0,0,0.7472418197629178,0.523166007935596
GLYATL3,GLYATL3,6,0,0,-0.2952798433035486,
C6orf141,C6orf141,6,0,0,-2.7875575645606254,-3.21563056624565
RHAG,RHAG,6,0,0,0.8597247189973825,
CRISP2,CRISP2,6,0,0,0.6850004644739478,
CRISP3,CRISP3,6,0,0,0.7072687992316293,
PGK2,PGK2,6,0,0,0.8654488251446057,
CRISP1,CRISP1,6,0,0,0.4963110748469042,
DEFB114,DEFB114,6,0,0,1.5665061314747692,
DEFB113,DEFB113,6,0,0,1.6186859163468217,
DEFB110,DEFB110,6,0,0,0.814386118103755,
DEFB112,DEFB112,6,0,0,-0.20624592855994806,
TFAP2D,TFAP2D,6,0,0,-1.3230581512344166,
TFAP2B,TFAP2B,6,0,0,-2.2197306558935512,
PKHD1,PKHD1,6,0,0,-0.30160304555644935,-2.25774954914437
IL17A,IL17A,6,0,0,-1.7358753129932545,
IL17F,IL17F,6,0,0,-0.8957595193675871,
MCM3,MCM3,6,0,0,-0.7645384537503439,-0.379329860414386
PAQR8,PAQR8,6,0,0,-1.2689358817478116,
EFHC1,EFHC1,6,0,0,0.5375160756693216,-1.50109915696935
TRAM2,TRAM2,6,0,0,-0.7107098420931699,-2.07950684885089
TMEM14A,TMEM14A,6,0,0,2.083759418095056,4.04530920174628
GSTA2,GSTA2,6,0,0,-0.05987840318389459,1.35386824500016
GSTA1,GSTA1,6,0,0,0.055039826677470316,1.12133164036965
GSTA5,GSTA5,6,0,0,-0.05992413601196844,
GSTA3,GSTA3,6,0,0,0.0389508633612774,
GSTA4,GSTA4,6,0,0,0.11876886529210395,0.850120907734024
CILK1,CILK1,6,0,0,-1.043535266113519,-2.89556864298769
LOC128092246,LOC128092246,6,0,0,-1.1425610640563146,
LOC128031835,LOC128031835,6,0,0,-0.6680090445816464,
FBXO9,FBXO9,6,0,0,0.41305151453286193,0.101322189122911
GCM1,GCM1,6,0,0,-1.0839802934353866,
ELOVL5,ELOVL5,6,0,0,0.775564952413454,1.29032807572457
GCLC,GCLC,6,0,0,0.005511144490803588,-0.625662116225476
KLHL31,KLHL31,6,0,0,-0.1453384562373543,
LRRC1,LRRC1,6,0,0,-0.7091230444471499,-1.17464093702833
MLIP,MLIP,6,0,0,-1.4311429065358983,-0.982860085712855
TINAG,TINAG,6,0,0,0.7271632407671618,
FAM83B,FAM83B,6,0,0,0.030505383139912468,
HCRTR2,HCRTR2,6,0,0,-0.10290715195342592,
GFRAL,GFRAL,6,0,0,0.7981944814725512,
HMGCLL1,HMGCLL1,6,0,0,0.8929822225328419,
BMP5,BMP5,6,0,0,0.1330375275927569,-0.770815294283081
COL21A1,COL21A1,6,0,0,-0.016707956088724885,-1.63197196940426
DST,DST,6,0,0,0.15375056475600601,-3.52008098846308
BEND6,BEND6,6,0,0,-0.02324760379525692,
KIAA1586,KIAA1586,6,0,0,1.5268409475179148,2.01679928702938
ZNF451,ZNF451,6,0,0,0.3480342479582337,0.814545087479992
BAG2,BAG2,6,0,0,-0.38251385426174167,0.9553276702588
RAB23,RAB23,6,0,0,1.0728945086503465,
PRIM2,PRIM2,6,0,0,0.1927360722146858,-0.583871634724651
KHDRBS2,KHDRBS2,6,0,0,-0.18343960462343212,
FKBP1C,FKBP1C,6,0,0,-0.5010357907023284,
LGSN,LGSN,6,0,0,0.19249673848581494,-1.44922513080144
LOC128125822,LOC128125822,6,0,0,0.17747226551667517,
PTP4A1,PTP4A1,6,0,0,1.6481613973166453,-0.858222020152006
PHF3,PHF3,6,0,0,-0.05539864962751295,0.415386788013193
EYS,EYS,6,0,0,0.680797045298176,
ZC3H11C,ZC3H11C,6,0,0,-0.6417795760539526,
LOC127898563,LOC127898563,6,0,0,-0.7650516818129081,
ADGRB3,ADGRB3,6,0,0,0.311721891735143,
LMBRD1,LMBRD1,6,0,0,1.8429379415798177,2.57629289440613
COL19A1,COL19A1,6,0,0,-0.7078619733396501,
COL9A1,COL9A1,6,0,0,-1.076040390366499,
FAM135A,FAM135A,6,0,0,0.8000083798219624,0.572903907829919
SDHAF4,SDHAF4,6,0,0,-0.4426198812765829,0.260650443560486
SMAP1,SMAP1,6,0,0,-0.08776747823943332,0.160473354412321
B3GAT2,B3GAT2,6,0,0,-1.5654437289405525,
OGFRL1,OGFRL1,6,0,0,-0.3780948429633604,-3.29025146172854
RIMS1,RIMS1,6,0,0,-1.481817635664516,
KCNQ5,KCNQ5,6,0,0,-0.8311532330456117,
KHDC1L,KHDC1L,6,0,0,-1.34832095106513,
KHDC1,KHDC1,6,0,0,-1.467764996435763,
DPPA5,DPPA5,6,0,0,-0.8303900793771586,
KHDC3L,KHDC3L,6,0,0,-2.1045069069033495,
OOEP,OOEP,6,0,0,-1.804081724566565,
DDX43,DDX43,6,0,0,0.5342302694733068,
CGAS,CGAS,6,0,0,-0.6242601175733036,-1.40835941620951
MTO1,MTO1,6,0,0,-0.16952401575644593,0.426675703781779
EEF1A1,EEF1A1,6,0,0,0.8646520128281878,-0.222010063457182
SLC17A5,SLC17A5,6,0,0,1.296272946839677,1.04475475986113
CD109,CD109,6,0,0,0.9076636933762163,0.0083800937381282
COL12A1,COL12A1,6,0,0,0.0863905861145895,-0.566572274044022
COX7A2,COX7A2,6,0,0,0.8205319719072648,2.0519739741171
TMEM30A,TMEM30A,6,0,0,1.305885828637523,1.74672318148887
FILIP1,FILIP1,6,0,0,-0.6015163454117758,-0.207068612965351
SENP6,SENP6,6,0,0,0.4270812587546402,2.28381821585275
MYO6,MYO6,6,0,0,0.614658440295166,-0.0590898901747791
IMPG1,IMPG1,6,0,0,-0.2077729840990603,
HTR1B,HTR1B,6,0,0,-0.7985464409412639,
MEI4,MEI4,6,0,0,0.3773940872256727,
IRAK1BP1,IRAK1BP1,6,0,0,-0.6446398998267711,-0.982898816026215
PHIP,PHIP,6,0,0,0.32559816881086157,-0.855854263236925
HMGN3,HMGN3,6,0,0,-0.5587700751748592,0.404523249759606
LCA5,LCA5,6,0,0,-0.14816247686041706,
SH3BGRL2,SH3BGRL2,6,0,0,-0.44538735912040117,0.970341768139169
ELOVL4,ELOVL4,6,0,0,1.5875942523167907,
TTK,TTK,6,0,0,0.7123243836043365,
BCKDHB,BCKDHB,6,0,0,0.4122704086991291,0.708933250072663
TENT5A,TENT5A,6,0,0,-1.1015535214259806,-0.64336078953065
IBTK,IBTK,6,0,0,0.9607686232267216,-0.0319193749059257
TPBG,TPBG,6,0,0,-1.8530158029530064,-0.386883765799775
UBE3D,UBE3D,6,0,0,-0.3015719713669043,-0.59920228183462
DOP1A,DOP1A,6,0,0,0.26127497760896823,-0.0875197865184543
PGM3,PGM3,6,0,0,0.7872128934835771,2.70968952065443
RWDD2A,RWDD2A,6,0,0,0.05625132079712536,1.5203012730878
ME1,ME1,6,0,0,0.9723804939533593,1.0934571678441
PRSS35,PRSS35,6,0,0,0.023699348448404933,0.423369762800815
SNAP91,SNAP91,6,0,0,0.048511144717489074,
RIPPLY2,RIPPLY2,6,0,0,0.09769878891514772,
CYB5R4,CYB5R4,6,0,0,0.9016246979342526,0.125644623514613
MRAP2,MRAP2,6,0,0,-0.513354868293808,
CEP162,CEP162,6,0,0,0.3978518108538207,-0.311450302153921
TBX18,TBX18,6,0,0,-1.3450794168350892,
NT5E,NT5E,6,0,0,0.15143572545032136,0.379217617778065
SNX14,SNX14,6,0,0,1.040248420160463,1.13972332496904
SYNCRIP,SYNCRIP,6,0,0,1.3108915710139328,0.407303503854251
HTR1E,HTR1E,6,0,0,-0.6730253821268448,
CGA,CGA,6,0,0,0.2642932142921133,
ZNF292,ZNF292,6,0,0,0.4140638886508903,0.780839379372457
GJB7,GJB7,6,0,0,1.010918836675632,
SMIM8,SMIM8,6,0,0,0.265673413862654,-0.0705554959653594
C6orf163,C6orf163,6,0,0,0.45093953016355925,-3.62105490281676
CFAP206,CFAP206,6,0,0,0.8648172713146227,
SLC35A1,SLC35A1,6,0,0,1.4846127103991211,2.66545139489235
RARS2,RARS2,6,0,0,0.8252300459639184,0.741224027870288
ORC3,ORC3,6,0,0,0.37627005512125855,2.47628789863605
AKIRIN2,AKIRIN2,6,0,0,-0.5374694537547278,0.565144515467654
SPACA1,SPACA1,6,0,0,0.20864601378737468,
CNR1,CNR1,6,0,0,-0.8717723301725506,
RNGTT,RNGTT,6,0,0,0.6634115933874156,0.0271324447750401
PNRC1,PNRC1,6,0,0,-1.7234187376444776,-1.48232049364453
SRSF12,SRSF12,6,0,0,-1.3602290874834573,
PM20D2,PM20D2,6,0,0,-0.19225033501057887,-1.27753134193284
GABRR1,GABRR1,6,0,0,-0.7362640548637245,
GABRR2,GABRR2,6,0,0,-0.4144249721138529,
UBE2J1,UBE2J1,6,0,0,-0.600959957534343,0.350251126978403
RRAGD,RRAGD,6,0,0,0.14171039219175263,-3.5455432725203
ANKRD6,ANKRD6,6,0,0,-1.5874424439448553,-4.51235866575032
LYRM2,LYRM2,6,0,0,0.45490081104113855,1.55696204165679
MDN1,MDN1,6,0,0,-0.550362077623042,-2.51203096951384
GJA10,GJA10,6,0,0,-0.6512701482244783,
BACH2,BACH2,6,0,0,-2.1840911473734277,-2.73436465694021
MAP3K7,MAP3K7,6,0,0,-0.21803690219904048,-1.10740352710338
EPHA7,EPHA7,6,0,0,0.6559633641346228,
MANEA,MANEA,6,0,0,1.2385876708095243,3.62576019558646
FUT9,FUT9,6,0,0,0.6723066685800791,
UFL1,UFL1,6,0,0,0.5911923051074179,1.22945605294965
FHL5,FHL5,6,0,0,0.18372149410098615,
GPR63,GPR63,6,0,0,0.693452266189162,
NDUFAF4,NDUFAF4,6,0,0,0.8356078380875758,1.95519330319814
KLHL32,KLHL32,6,0,0,-0.2246090999227892,
MMS22L,MMS22L,6,0,0,0.7368955095947349,
POU3F2,POU3F2,6,0,0,-3.690593148010821,
FBXL4,FBXL4,6,0,0,0.4672237282588725,-0.0474553293147396
FAXC,FAXC,6,0,0,-0.2703269472116201,
COQ3,COQ3,6,0,0,0.3367475170395817,1.96559823060718
PNISR,PNISR,6,0,0,-1.224028135621058,-1.17843371561255
USP45,USP45,6,0,0,0.5682981148775159,-0.0914882423896071
CCNC,CCNC,6,0,0,1.2308127187037652,1.99215348910911
PRDM13,PRDM13,6,0,0,-2.634998420323001,
MCHR2,MCHR2,6,0,0,0.553991662412054,
SIM1,SIM1,6,0,0,-1.8289460594670874,
ASCC3,ASCC3,6,0,0,0.8539478249857613,0.634597192778352
GRIK2,GRIK2,6,0,0,0.760079536423067,
HACE1,HACE1,6,0,0,0.7006273573288162,
LIN28B,LIN28B,6,0,0,-1.3739141976774487,
BVES,BVES,6,0,0,0.4010022377528344,
POPDC3,POPDC3,6,0,0,0.9131140305452625,
PREP,PREP,6,0,0,0.3094926732173544,0.786473664608036
PRDM1,PRDM1,6,0,0,-1.4799987551529021,-2.10083038218923
ATG5,ATG5,6,0,0,0.9149132453446533,
CRYBG1,CRYBG1,6,0,0,-1.0384879905913067,-0.599492428902851
RTN4IP1,RTN4IP1,6,0,0,1.292889196030993,1.15392921732571
QRSL1,QRSL1,6,0,0,0.8228992050433703,0.517662185538613
CD24,CD24,6,0,0,-1.4679215848966258,0.253053340108829
MTRES1,MTRES1,6,0,0,0.7368735723116888,2.65499184783742
BEND3,BEND3,6,0,0,-2.7910166974532853,
PDSS2,PDSS2,6,0,0,-0.2245220695136183,0.646634948393588
SOBP,SOBP,6,0,0,-2.2460177492319158,-4.92105266489926
SCML4,SCML4,6,0,0,-2.3477290616301545,-2.07319725726396
SEC63,SEC63,6,0,0,0.7433171956866698,1.05258158898295
OSTM1,OSTM1,6,0,0,-1.0491273041808942,-0.480794618207618
NR2E1,NR2E1,6,0,0,-0.9577587439550079,
SNX3,SNX3,6,0,0,-0.43838671302436794,-0.329163508024965
AFG1L,AFG1L,6,0,0,0.29230027119374213,0.561193240055854
FOXO3,FOXO3,6,0,0,-2.3447366051928835,-1.83942832531555
ARMC2,ARMC2,6,0,0,-0.10453478920073245,
SESN1,SESN1,6,0,0,0.853307501737179,0.799185447640849
CEP57L1,CEP57L1,6,0,0,0.015225892279641329,
CD164,CD164,6,0,0,-0.3159207550502092,0.464663074710971
PPIL6,PPIL6,6,0,0,0.6557355295908422,
SMPD2,SMPD2,6,0,0,-1.474031037324945,-1.90269417064821
MICAL1,MICAL1,6,0,0,-2.1833185566104536,-3.42545991866358
ZBTB24,ZBTB24,6,0,0,-1.3300978228362013,-0.584529257442584
AK9,AK9,6,0,0,0.6649613685031213,0.416285500988089
FIG4,FIG4,6,0,0,0.5472618771742024,-1.33566962057704
GPR6,GPR6,6,0,0,-1.3251053019848396,
WASF1,WASF1,6,0,0,-0.7379074684582676,-1.73124823559391
CDC40,CDC40,6,0,0,0.7970746854215918,1.3973276911333
METTL24,METTL24,6,0,0,-1.8516937028141474,
DDO,DDO,6,0,0,-0.9868783775123475,-0.11189219130788
SLC22A16,SLC22A16,6,0,0,0.2389921821631784,
CDK19,CDK19,6,0,0,-0.5077152213238882,-2.19368434378382
AMD1,AMD1,6,0,0,0.9283817373839476,-0.19385499268235
GTF3C6,GTF3C6,6,0,0,0.20405355321499563,-1.57243112171874
RPF2,RPF2,6,0,0,1.549880172302112,2.48147935573131
SLC16A10,SLC16A10,6,0,0,0.4305192438585852,0.829798025012942
MFSD4B,MFSD4B,6,0,0,0.9728178554348137,0.523024101597678
REV3L,REV3L,6,0,0,0.37206304782789346,-2.73713632516048
TRAF3IP2,TRAF3IP2,6,0,0,-1.6606550294683107,-1.32490081291456
FYN,FYN,6,0,0,-0.26885709661046775,-0.938351409129111
CCN6,CCN6,6,0,0,-0.15841444365139168,
TUBE1,TUBE1,6,0,0,0.43115938645333074,0.813130742592959
FAM229B,FAM229B,6,0,0,-1.7434886827609333,0.0193429168257662
LAMA4,LAMA4,6,0,0,-0.2277881038954046,-0.204952080776598
RFPL4B,RFPL4B,6,0,0,-0.6068503155820668,
MARCKS,MARCKS,6,0,0,-3.3163436742622476,-2.41616397958129
HDAC2,HDAC2,6,0,0,1.4761119723677787,2.6984484355491
HS3ST5,HS3ST5,6,0,0,-0.1905277273307977,
FRK,FRK,6,0,0,0.29412354302840704,0.189405980677109
NT5DC1,NT5DC1,6,0,0,0.4125446427598334,0.273316334934483
COL10A1,COL10A1,6,0,0,-1.2240470509797774,
TSPYL4,TSPYL4,6,0,0,-1.5365037981099174,-1.1694746733981
TSPYL1,TSPYL1,6,0,0,-1.7204366826390611,-0.461289290954565
DSE,DSE,6,0,0,0.0020725211116694453,-2.50063257644972
CALHM6,CALHM6,6,0,0,-0.8819646118308153,0.429178191095892
TRAPPC3L,TRAPPC3L,6,0,0,0.8120402775993458,
CALHM5,CALHM5,6,0,0,0.04810060851390041,2.16418507594123
CALHM4,CALHM4,6,0,0,0.03828268531517942,
RWDD1,RWDD1,6,0,0,0.6740591943013001,-0.263231997791651
RSPH4A,RSPH4A,6,0,0,-0.42697696293086906,
ZUP1,ZUP1,6,0,0,0.4657151934314374,1.14411792560766
KPNA5,KPNA5,6,0,0,1.2419754262911908,
FAM162B,FAM162B,6,0,0,-1.5587113999205595,-1.57353471528008
GPRC6A,GPRC6A,6,0,0,0.8287431776978735,
RFX6,RFX6,6,0,0,-0.4199406539863535,
VGLL2,VGLL2,6,0,0,-3.154431508291079,
ROS1,ROS1,6,0,0,0.5119486809448244,
DCBLD1,DCBLD1,6,0,0,-1.0952246758646194,-0.804750303793461
GOPC,GOPC,6,0,0,-0.06318124445911977,0.47052536043764
NUS1,NUS1,6,0,0,-0.807543208134943,0.295440646706542
SLC35F1,SLC35F1,6,0,0,-0.42124368474928353,
CEP85L,CEP85L,6,0,0,-0.4611816856898834,-2.1262816410882
PLN,PLN,6,0,0,0.7390021764992092,
MCM9,MCM9,6,0,0,-0.6549738837506389,-2.02684881607872
ASF1A,ASF1A,6,0,0,0.8823526839253262,
FAM184A,FAM184A,6,0,0,-0.32988874171089044,-0.741271690986778
MAN1A1,MAN1A1,6,0,0,-0.4541412760618577,-0.735080533997041
TBC1D32,TBC1D32,6,0,0,1.0060597942050649,
GJA1,GJA1,6,0,0,-0.09108402345253275,0.62645190608541
HSF2,HSF2,6,0,0,0.1939147948294906,2.22057522103721
SERINC1,SERINC1,6,0,0,1.491130807096889,2.10425698646693
PKIB,PKIB,6,0,0,-1.0330997813387945,-0.755910945187742
FABP7,FABP7,6,0,0,1.1381331598986169,
SMPDL3A,SMPDL3A,6,0,0,0.8778165430164826,1.93960690936917
CLVS2,CLVS2,6,0,0,-0.44167434228039326,
TRDN,TRDN,6,0,0,0.26465210501365277,
NKAIN2,NKAIN2,6,0,0,0.5584315646475488,
RNF217,RNF217,6,0,0,-1.973168252813874,-3.80631710537329
TPD52L1,TPD52L1,6,0,0,-1.234984827601389,0.0435322357483837
HDDC2,HDDC2,6,0,0,-0.4109713619424902,0.169212331686315
HEY2,HEY2,6,0,0,-2.006731732315764,-1.26566641156544
NCOA7,NCOA7,6,0,0,0.036983650537138146,-0.188802170654197
HINT3,HINT3,6,0,0,-0.07606972535228174,-1.5202028762352
TRMT11,TRMT11,6,0,0,0.6267068169675802,0.745799978540497
CENPW,CENPW,6,0,0,-0.4739955380292482,0.703194220566605
RSPO3,RSPO3,6,0,0,-0.40182774601529303,-2.27124807576203
RNF146,RNF146,6,0,0,0.05852621903363975,-0.445657012943516
ECHDC1,ECHDC1,6,0,0,0.9406400012341383,1.47364162223212
KIAA0408,KIAA0408,6,0,0,-0.5427055920790664,
MTCL3,MTCL3,6,0,0,-2.4538169096782454,
C6orf58,C6orf58,6,0,0,1.1477917791063401,
THEMIS,THEMIS,6,0,0,0.022834239032080816,
PTPRK,PTPRK,6,0,0,0.26790209224233763,-0.022291849144072
LAMA2,LAMA2,6,0,0,0.10084972918423318,0.469903030355606
ARHGAP18,ARHGAP18,6,0,0,0.0142809386358973,-0.736145763344114
TMEM244,TMEM244,6,0,0,2.141294013106098,
L3MBTL3,L3MBTL3,6,0,0,0.2043311913556174,-0.240346285028093
SAMD3,SAMD3,6,0,0,0.5571659507349924,
TMEM200A,TMEM200A,6,0,0,-0.34185411709317215,
SMLR1,SMLR1,6,0,0,-0.7010069885515335,0.74753984984282
EPB41L2,EPB41L2,6,0,0,-0.9240111344734441,-1.06542250444225
AKAP7,AKAP7,6,0,0,0.7999342850286819,1.26412534028316
ARG1,ARG1,6,0,0,-0.10430172722173836,0.424311646340968
MED23,MED23,6,0,0,0.42482690216546715,1.0189947320949
ENPP3,ENPP3,6,0,0,0.41614967244758105,1.4824750940659
OR2A4,OR2A4,6,0,0,-0.0007652663993056308,
CTAGE9,CTAGE9,6,0,0,-0.1539255538931794,
ENPP1,ENPP1,6,0,0,0.08652271353776975,0.366222110461352
CCN2,CCN2,6,0,0,-1.529645044882681,-0.526636506444788
MOXD1,MOXD1,6,0,0,-0.2914848326161259,-1.26625286982386
STX7,STX7,6,0,0,-0.3080182302937011,-0.0764089121288487
TAAR9,TAAR9,6,0,0,1.2450286776218356,
TAAR8,TAAR8,6,0,0,1.2325342585825787,
TAAR6,TAAR6,6,0,0,0.8755824299449859,
TAAR5,TAAR5,6,0,0,-0.290179040056751,
TAAR2,TAAR2,6,0,0,1.7558987403071225,
TAAR1,TAAR1,6,0,0,1.8608312599955337,
VNN1,VNN1,6,0,0,0.7339175211949414,3.04862001873687
VNN2,VNN2,6,0,0,0.754684642310508,1.10930325862576
SLC18B1,SLC18B1,6,0,0,1.0553801616568173,0.0752949688117306
RPS12,RPS12,6,0,0,1.0364409850284737,-1.65795200787871
EYA4,EYA4,6,0,0,0.04220818417832639,
TCF21,TCF21,6,0,0,-2.6097027978653085,-2.19680272256819
LOC128092253,LOC128092253,6,0,0,-2.669663761128888,
TBPL1,TBPL1,6,0,0,1.4858854586357548,
SLC2A12,SLC2A12,6,0,0,-0.1559952730215528,0.197068921598086
SGK1,SGK1,6,0,0,-0.5627202403339773,1.00853480600891
ALDH8A1,ALDH8A1,6,0,0,-1.1805168266238741,0.227993078029226
HBS1L,HBS1L,6,0,0,0.9182995037454695,-0.0896440296380431
MYB,MYB,6,0,0,-0.9673996301415748,
AHI1,AHI1,6,0,0,0.6141401211077557,0.266923594218189
PDE7B,PDE7B,6,0,0,-1.0471946533413359,-3.70241808153813
MTFR2,MTFR2,6,0,0,0.23097319238413405,
BCLAF1,BCLAF1,6,0,0,-0.5737717272066316,1.34307029231005
MAP7,MAP7,6,0,0,-2.033174788109825,-1.44384219615143
MAP3K5,MAP3K5,6,0,0,-0.12945754331531845,-1.55606423249111
PEX7,PEX7,6,0,0,-0.06783383485986327,0.291521556733922
SLC35D3,SLC35D3,6,0,0,-2.045557244760918,
IL20RA,IL20RA,6,0,0,-0.46649255620138064,
IL22RA2,IL22RA2,6,0,0,-0.0014372871964507539,
IFNGR1,IFNGR1,6,0,0,0.3549533411161665,2.34091904922257
OLIG3,OLIG3,6,0,0,-2.799977952649737,
TNFAIP3,TNFAIP3,6,0,0,-1.4902482489048587,-2.01691013617393
PERP,PERP,6,0,0,-0.5053006557127997,-0.174949979484725
ARFGEF3,ARFGEF3,6,0,0,-1.708432356753253,
PBOV1,PBOV1,6,0,0,-0.2991416066611787,
SMIM28,SMIM28,6,0,0,-2.954843110784804,
HEBP2,HEBP2,6,0,0,-0.6520351305194563,-0.656580630475559
NHSL1,NHSL1,6,0,0,-2.3931825693387623,-2.40971048217496
CCDC28A,CCDC28A,6,0,0,-0.6340882655815783,0.426929226381504
ECT2L,ECT2L,6,0,0,0.204885939115794,
REPS1,REPS1,6,0,0,-0.5073451344092259,-0.721781465268854
ABRACL,ABRACL,6,0,0,1.2754458120187788,3.6016769816247
HECA,HECA,6,0,0,-1.7362536261852206,-3.72608784462511
TXLNB,TXLNB,6,0,0,-1.7117700113075465,-1.86553589836958
CITED2,CITED2,6,0,0,-2.779860697446372,-1.00409980664457
NMBR,NMBR,6,0,0,-0.325876411847128,
GJE1,GJE1,6,0,0,1.82283381770333,
VTA1,VTA1,6,0,0,0.5111314026998404,1.35690762641627
ADGRG6,ADGRG6,6,0,0,0.627895043693325,0.775409325984385
HIVEP2,HIVEP2,6,0,0,-1.4829606284257384,-3.28558443958057
AIG1,AIG1,6,0,0,0.052271698227817964,1.57515677827487
ADAT2,ADAT2,6,0,0,0.7124178837667845,-2.12937106039665
PEX3,PEX3,6,0,0,0.44153746532814075,3.17441129511713
FUCA2,FUCA2,6,0,0,0.25493753437022626,-0.0477345345235702
PHACTR2,PHACTR2,6,0,0,-1.4098676669116958,-3.14737478773069
LTV1,LTV1,6,0,0,0.1893446011952591,1.13841686295833
ZC2HC1B,ZC2HC1B,6,0,0,-0.22983000201963932,
PLAGL1,PLAGL1,6,0,0,-2.118695179679653,-2.77546167517867
SF3B5,SF3B5,6,0,0,-1.4129290972391626,0.32713160049187
STX11,STX11,6,0,0,-2.2629313371235416,-3.10967404333274
UTRN,UTRN,6,0,0,-0.24333407306089327,-2.35476878661635
EPM2A,EPM2A,6,0,0,-0.6889234150813426,-1.05481260688894
FBXO30,FBXO30,6,0,0,0.2776935042486457,0.46804839520551
SHPRH,SHPRH,6,0,0,0.17914495124630925,-1.44519818141626
GRM1,GRM1,6,0,0,-1.0918053860162757,
RAB32,RAB32,6,0,0,-1.1026668074981458,-0.5784236338683
ADGB,ADGB,6,0,0,0.35706517064486576,
STXBP5,STXBP5,6,0,0,0.11196954061985487,-1.75077222463966
SAMD5,SAMD5,6,0,0,-2.3769452865479224,-1.32036289409979
SASH1,SASH1,6,0,0,-1.9793032825557653,-2.3613809386797
UST,UST,6,0,0,-0.9819687452547985,-3.18665265526958
TAB2,TAB2,6,0,0,-0.43742239811399664,0.210409312462993
SUMO4,SUMO4,6,0,0,0.10965332484994406,
ZC3H12D,ZC3H12D,6,0,0,-2.8902961109211827,
PPIL4,PPIL4,6,0,0,0.4577330263787278,1.46745277199523
GINM1,GINM1,6,0,0,0.5106947721349275,0.898340852190946
KATNA1,KATNA1,6,0,0,0.9148401066415666,0.560594705297894
LATS1,LATS1,6,0,0,0.11348617686715912,-0.345283020746008
NUP43,NUP43,6,0,0,0.140506960504446,1.52351104473689
PCMT1,PCMT1,6,0,0,0.9597683662300209,0.355684634794416
LRP11,LRP11,6,0,0,-1.9355559649256797,-1.01240747813137
RAET1E,RAET1E,6,0,0,-0.11052332820584354,
RAET1G,RAET1G,6,0,0,-1.4242111880500357,
ULBP2,ULBP2,6,0,0,-0.8726601224276767,
ULBP1,ULBP1,6,0,0,-0.27313597910303145,
RAET1L,RAET1L,6,0,0,-0.7213191557369711,
ULBP3,ULBP3,6,0,0,-1.1020664630021724,
PPP1R14C,PPP1R14C,6,0,0,-2.2918209976544848,
IYD,IYD,6,0,0,-0.4969942040435935,-0.169969194081789
PLEKHG1,PLEKHG1,6,0,0,-1.4641816030666348,-1.84746552026711
MTHFD1L,MTHFD1L,6,0,0,-0.5541495394776792,-1.49466873486016
AKAP12,AKAP12,6,0,0,-1.5290663488135134,-1.44854584734318
ZBTB2,ZBTB2,6,0,0,-1.6685165078589783,-2.02547013782405
