chicken_gene_id,gene_name,gene_id,chromosome,is_X,is_Y,CO_Mega_human,CO_Mega_chicken,exp_codon_score_human,exp_codon_score_chicken,normalized_score,log2_normalized_score
ENSGALG00010016109,MLH1,MLH1,3,0,0,-0.3857985385747273,-0.5751681878852841,0.7653552535083981,0.6712079980995288,1.1402653956380728,0.18936964931055697
ENSGALG00010006249,C9orf72,C9orf72,9,0,0,0.6137320943187081,-0.1857929384116159,1.5302125859169948,0.8791657333772068,1.740528011753679,0.7995250327303242
ENSGALG00010010697,NEDD9,NEDD9,6,0,0,-1.6398315046928733,-1.247496227086466,0.32089395006357424,0.42117852194144745,0.7618953326119159,-0.3923352776064075
ENSGALG00010015111,ADAMTS2,ADAMTS2,5,0,0,-2.4638244933092075,-1.214747273315825,0.18126540406173416,0.43084854791068067,0.4207172217261652,-1.2490772199933824
ENSGALG00010005524,STRIP2,STRIP2,7,0,0,-0.9955500430621492,-2.4097799418067107,0.5015446184965688,0.188184545537207,2.665174321646969,1.4142298987445614
ENSGALG00010020056,UACA,UACA,15,0,0,0.1320530983936656,-1.2899168052831669,1.095852098544002,0.4089746126039244,2.6795113065008045,1.4219699036768327
ENSGALG00010023857,ACBD4,ACBD4,17,0,0,-2.258166281619875,-2.593306297956645,0.2090375054212923,0.16570553543229471,1.261499833882752,0.33514001633676943
ENSGALG00010004927,KIF25,KIF25,6,0,0,-1.9297351143785055,-0.9524501187316562,0.26247735856426496,0.516754116445566,0.5079347221647413,-0.9772849956468491
ENSGALG00010017765,SYT16,SYT16,14,0,0,-1.2582625156788243,-1.887341229586076,0.4180471243438666,0.27030475020139,1.5465770543521764,0.6290787139072518
ENSGALG00010006107,PGF,PGF,14,0,0,-2.5551605832919275,-2.182064254602544,0.1701453249970511,0.2203602248773249,0.7721235767106855,-0.37309632868938347
ENSGALG00010007979,RAB30,RAB30,11,0,0,0.1239189483757687,-1.5712634724171894,1.0896908908913343,0.33651355586412707,3.2381782900042073,1.6951824207929582
ENSGALG00010015392,TMEM165,TMEM165,4,0,0,0.6548956137998996,-0.2587966343274031,1.574502025922314,0.8357847647969036,1.8838606447976105,0.9136922481273027
ENSGALG00010022565,ARF3,ARF3,12,0,0,-0.4160575817358722,-2.676134116640337,0.7494698869756016,0.15646001173069424,4.790168929973121,2.260076534904465
ENSGALG00010017761,PARP16,PARP16,15,0,0,-1.5897190165112909,-1.6192824071612426,0.3322361545044971,0.3254973251429277,1.0207031789235452,0.029563390649951515
ENSGALG00010029753,AKAP10,AKAP10,17,0,0,-0.1190772819419958,-1.119796676446002,0.920776371956037,0.46015867235314545,2.0009975412337635,1.0007193945040063
ENSGALG00010019458,ELP4,ELP4,11,0,0,0.2315852022131839,-1.3617106912885792,1.1741243432427166,0.3891206121793878,3.0173789475368005,1.5932958935017634
ENSGALG00010009114,SETD7,SETD7,4,0,0,0.0513597382205741,-0.4519063307067939,1.0362411196600225,0.7310761889551723,1.4174187797594404,0.5032660689273679
ENSGALG00010014346,AFG1L,AFG1L,6,0,0,0.2923002711937421,-0.7291296086254314,1.2245912426633832,0.6032677611452469,2.02992986122549,1.0214298798191737
ENSGALG00010008999,TRAPPC9,TRAPPC9,8,0,0,-1.492476237271232,-0.8555456587301599,0.3554020141798773,0.5526562604745886,0.6430796855077314,-0.636930578541072
ENSGALG00010010483,FGFBP1,FGFBP1,4,0,0,-1.0867191962274454,-1.715727844133791,0.47083086509220984,0.3044489317349344,1.5465019450360045,0.6290086479063456
ENSGALG00010016745,BEGAIN,BEGAIN,14,0,0,-3.4346670859512702,-1.8678648489137992,0.0924830581115896,0.2739786066144886,0.33755576486203975,-1.5668022370374712
ENSGALG00010028578,SPOUT1,SPOUT1,9,0,0,-1.881912614765037,-2.204527330880389,0.2713237767788933,0.216955741195761,1.2505950535509247,0.3226147161153519
ENSGALG00010029446,PRPSAP1,PRPSAP1,17,0,0,-0.0141942594780406,-0.5326345873078777,0.9902095308371907,0.6912911746231042,1.43240586193952,0.5184403278298372
ENSGALG00010024386,TPPP3,TPPP3,16,0,0,-1.1263813427354794,-1.5702359256212737,0.458063228019302,0.3367533200458441,1.360233740106685,0.44385458288579427
ENSGALG00010008376,MMRN1,MMRN1,4,0,0,0.554905015354592,-1.0488970912340347,1.4690719088396695,0.4833375242136291,3.0394327674636705,1.6038021065886268
ENSGALG00010025586,TCTN1,TCTN1,12,0,0,-0.2406651332417073,-0.3444247195475675,0.8463550229171918,0.7876219813938831,1.0745700893458645,0.1037595863058602
ENSGALG00010020097,RETSAT,RETSAT,2,0,0,-0.9850633875434625,-2.098735869488486,0.5052035256804506,0.23346272498008516,2.1639579754050478,1.1136724819450234
ENSGALG00010013508,TUBE1,TUBE1,6,0,0,0.4311593864533307,-0.5810385575255529,1.3483166832045328,0.6684823815768689,2.0169816293796963,1.0121979439788837
ENSGALG00010018673,NAGPA,NAGPA,16,0,0,-2.6702042227223384,-2.2723502444213284,0.157104431102758,0.2069924074933896,0.7589864430548025,-0.39785397830101
ENSGALG00010028155,CIZ1,CIZ1,9,0,0,-2.85648352576508,-1.948027022306929,0.13807427662626415,0.25917042083452335,0.5327547649213512,-0.9084565034581509
ENSGALG00010003597,RNF144A,RNF144A,2,0,0,-0.7374310177673742,-0.7550493298475545,0.5998064669850873,0.5925261249706096,1.0122869553048632,0.017618312080180346
ENSGALG00010027372,PIK3C2B,PIK3C2B,1,0,0,-1.5443137284954371,-2.5918669938971144,0.3428587559677208,0.16587093397646227,2.0670213143935983,1.0475532654016773
ENSGALG00010000046,TUBGCP4,TUBGCP4,15,0,0,-0.5786875043554129,-1.5690267038404655,0.6695726458838703,0.33703569444972226,1.9866520279909246,0.9903391994850526
ENSGALG00010003666,SLC25A13,SLC25A13,7,0,0,0.6182243033207833,-0.0522962496575872,1.5349847295295174,0.9644001298768229,1.5916471617704695,0.6705205529783705
ENSGALG00010022967,ADAMTS15,ADAMTS15,11,0,0,-2.2730874018935747,-2.296428798044289,0.20688666995383279,0.20356637774472097,1.0163106120268819,0.023341396150714424
ENSGALG00010017544,SDE2,SDE2,1,0,0,-0.7656290227365457,-1.8942508892513696,0.5881968557250368,0.2690132448699248,2.1864977540769264,1.128621866514824
ENSGALG00010028075,RAB25,RAB25,1,0,0,-1.1323542734875556,-2.010750346774023,0.45617071156306455,0.24814403039483623,1.8383303875463983,0.8783960732864676
ENSGALG00010019726,PEBP4,PEBP4,8,0,0,-0.8620541422726884,-2.538670370687015,0.5501686572561576,0.17210126768498527,3.196772834138492,1.6766162284143264
ENSGALG00010003468,ILVBL,ILVBL,19,0,0,-1.719700517499911,-2.3154640324440114,0.30361173993746976,0.200898119862988,1.5112721818627879,0.5957635149441005
ENSGALG00010013209,KIAA1549,KIAA1549,7,0,0,-1.9171172433029435,-1.5689200818211422,0.2647830647070509,0.3370606039096149,0.7855651524853206,-0.34819716148180146
ENSGALG00010010985,CERT1,CERT1,5,0,0,0.5636431894244271,-0.4094823782232014,1.477996844569951,0.7528934544451013,1.9630889813742192,0.9731255676476286
ENSGALG00010022397,ATF1,ATF1,12,0,0,-0.2158697745304874,-1.0947758298994472,0.8610269057839769,0.4682088697047751,1.838980338682797,0.8789060553689598
ENSGALG00010003489,SGCE,SGCE,7,0,0,0.1288760108516253,-0.1376170637103553,1.093441480101972,0.9090193665393727,1.2028802909498975,0.2664930745619806
ENSGALG00010010770,SLC8A2,SLC8A2,19,0,0,-1.910111360114344,-2.2776758052484563,0.2660720070020188,0.20622972479214904,1.290172923763451,0.36756444513411224
ENSGALG00010000045,TP53BP1,TP53BP1,15,0,0,-1.1051446516745995,-1.540760639173214,0.46485586024335995,0.3437041939099372,1.352488181640195,0.43561598749861435
ENSGALG00010008186,NOP53,NOP53,19,0,0,-3.147840273408379,-2.472088147170389,0.11282508156156124,0.1802300967241698,0.6260057760177121,-0.67575212623799
ENSGALG00010022900,MMP17,MMP17,12,0,0,-2.659730523543729,-1.6992639538228502,0.15824913034177576,0.30794317227900647,0.5138906934374142,-0.9604665697208787
ENSGALG00010003248,MRI1,MRI1,19,0,0,-1.9572984475614612,-2.3562469802839767,0.2575102122499657,0.19529853330500344,1.3185465752976466,0.39894853272251546
ENSGALG00010012809,RHOBTB3,RHOBTB3,5,0,0,0.3887353204881005,-1.1838047029010426,1.3092452044917233,0.44018909098446196,2.9742790798464784,1.5725400233891431
ENSGALG00010020596,SUMF1,SUMF1,3,0,0,-0.567870684215686,-1.1220720684329284,0.6746117331957586,0.4594334906114045,1.4683555878741,0.5542013842172423
ENSGALG00010009644,SLC27A6,SLC27A6,5,0,0,1.190325709507464,-0.0578786606871508,2.2820425780746842,0.9606756591452273,2.3754558121157756,1.2482043701946146
ENSGALG00010024946,KIF1A,KIF1A,2,0,0,-2.485842946350329,-2.433254323861428,0.178519930313573,0.18514733338756498,0.9642047068530067,-0.0525886224889009
ENSGALG00010011480,BLTP3B,BLTP3B,12,0,0,0.6438431055651428,-0.692511860643974,1.5624858293096004,0.6187755681380326,2.5251252792855112,1.3363549662091168
ENSGALG00010005114,PHLDB2,PHLDB2,3,0,0,-1.0481113410461766,-1.1570405109016262,0.4836008411177189,0.44843148769030733,1.0784274842263084,0.10892916985544958
ENSGALG00010010733,GFM2,GFM2,5,0,0,0.6570523011336746,-0.3492820384627139,1.5768575119193933,0.7849746457094295,2.0088005651370953,1.0063343395963884
ENSGALG00010014839,TM7SF3,TM7SF3,12,0,0,0.5487742946037706,-0.1532026576710501,1.4628423454185902,0.8992519839162303,1.626732408248833,0.7019769522748207
ENSGALG00010019830,JAG2,JAG2,14,0,0,-2.707547162372052,-1.0340961589626052,0.1530900939064879,0.48832171562416476,0.3135025312376507,-1.6734510034094467
ENSGALG00010020236,SLC35G1,SLC35G1,10,0,0,0.524949297438809,0.4957393459017535,1.4388830105322996,1.4100431826364823,1.020453152251616,0.029209951537055502
ENSGALG00010006279,HACD1,HACD1,10,0,0,0.4075832957632119,0.1468796048987454,1.3264619534825672,1.1071721854216197,1.1980629309048623,0.2607036908644667
ENSGALG00010010573,CEP83,CEP83,12,0,0,0.0678211058803999,-1.421538498867544,1.0481324990762382,0.37331399547127697,2.807643195249245,1.4893596047479438
ENSGALG00010005516,LARP4B,LARP4B,10,0,0,-1.5272795255313465,-1.0538989080939007,0.34693095455942463,0.4816646968289799,0.7202748236344299,-0.4733806174374459
ENSGALG00010028528,UHRF1,UHRF1,19,0,0,-2.479830783267128,-0.353553277163549,0.1792654311880236,0.7826540888906769,0.22904809893999525,-2.126277506103579
ENSGALG00010023268,KCNJ11,KCNJ11,11,0,0,-2.0583035470793423,-2.174323881435309,0.24009819334081697,0.2215456827627041,1.0837412417464454,0.11602033435596676
ENSGALG00010021047,TMC5,TMC5,16,0,0,-0.3953724437505261,-0.2250424716832159,0.7602930752883019,0.8555698380823267,0.8886394090193993,-0.17032997206731015
ENSGALG00010000581,RBM4,RBM4,11,0,0,-0.8214400531274695,-1.556455958121236,0.5658768200842375,0.3399852451138849,1.664415818676736,0.7350159049937665
ENSGALG00010021810,ANKRD13A,ANKRD13A,12,0,0,-0.6699161721589029,-1.0618761207312435,0.6285432077229077,0.4790087381808855,1.3121748261000499,0.39195994857234073
ENSGALG00010011417,WFS1,WFS1,4,0,0,-1.9172289705261605,-0.4020400694698286,0.26476255979766733,0.7567873771499816,0.3498506552722221,-1.515188901056332
ENSGALG00010019820,BBOX1,BBOX1,11,0,0,0.8485433580582171,-0.5604296598866545,1.8006819175110889,0.6781001835208305,2.655480652079449,1.4089730179448716
ENSGALG00010003171,PAQR3,PAQR3,4,0,0,0.917139338781242,-1.2426644297333869,1.888367212310497,0.42259147537695313,4.468540712105153,2.159803768514629
ENSGALG00010023456,MPI,MPI,15,0,0,-1.3201605520837898,-2.463285525131178,0.4004903672539529,0.18133313461668024,2.208589004434014,1.143124973047388
ENSGALG00010022158,CWC25,CWC25,17,0,0,-1.971573297404749,-1.964706118763728,0.25497482291538004,0.2561913873847066,0.99525134516915,-0.0068671786410209315
ENSGALG00010008931,FNIP2,FNIP2,4,0,0,-1.1356262893811646,-1.0316727781064776,0.4551372939261849,0.48914266802601475,0.9304796405575044,-0.103953511274687
ENSGALG00010009663,FER,FER,5,0,0,0.6230927361625849,-0.2471367833869932,1.5401733473398616,0.8425669410857651,1.8279536879943725,0.8702295195495782
ENSGALG00010026291,SERPING1,SERPING1,11,0,0,-1.2353615634753954,-2.9066129021779443,0.42473604028334416,0.13335900012591892,3.1849072044804183,1.671251338702549
ENSGALG00010017701,PPP2R5E,PPP2R5E,14,0,0,0.2796903768133791,-1.3140768013081447,1.213934328601805,0.40218277485781984,3.0183647945413785,1.5937671781215237
ENSGALG00010029744,CTNS,CTNS,17,0,0,-0.486828986838816,0.2376808844389916,0.7135918350884299,1.1790957544474951,0.6052026159849989,-0.7245098712778076
ENSGALG00010027513,SEMA3G,SEMA3G,3,0,0,-2.6408633688407672,-2.28953974019882,0.16033225897348405,0.2045407584163988,0.7838645960580813,-0.3513236286419473
ENSGALG00010027567,PARP3,PARP3,3,0,0,-2.152118639949034,-2.233967553753747,0.22498198030658637,0.21257332074139804,1.0583735509324985,0.08184891380471336
ENSGALG00010029703,MIF4GD,MIF4GD,17,0,0,-1.5008233997798597,-1.8248637795548268,0.35335166208085206,0.2822677518952125,1.2518314958345944,0.324040379774967
ENSGALG00010008188,VPS4A,VPS4A,16,0,0,-1.8659609554350336,-2.274429202213892,0.274340408941698,0.20669434133354536,1.3272758565702159,0.4084682467788582
ENSGALG00010019356,AVL9,AVL9,7,0,0,-0.1384032002348778,-0.9979271619417078,0.9085241692583987,0.5007189072607129,1.8144395110395761,0.8595239617068301
ENSGALG00010021241,TMEM43,TMEM43,3,0,0,-1.266376881927119,-0.7199790693198991,0.4157024391225276,0.607106250056544,0.6847276553054928,-0.5463978126072201
ENSGALG00010027173,TLE5,TLE5,19,0,0,-2.479676411695797,-2.8379842693454163,0.1792846140133113,0.1398561625650381,1.2819214450413479,0.3583078576496193
ENSGALG00010023840,SMAGP,SMAGP,12,0,0,-0.7196483827184998,-1.540369839336225,0.6072454235529204,0.34379730973355055,1.7662890498577408,0.8207214566177251
ENSGALG00010001286,SRFBP1,SRFBP1,5,0,0,0.3980838410458016,-0.4327757370148162,1.3177565298550997,0.7408350508356256,1.7787448479506132,0.8308595780606177
ENSGALG00010017659,TNRC6A,TNRC6A,16,0,0,-0.987872424783939,-1.6631776363050552,0.504220812916357,0.3157429362388415,1.5969345788782519,0.6753052115211162
ENSGALG00010007882,CPE,CPE,4,0,0,-0.6759843802703536,-1.139247151563345,0.6259050058208331,0.4539964269767234,1.3786562374265636,0.4632627712929916
ENSGALG00010016507,SPATA18,SPATA18,4,0,0,-0.903042026090496,-1.5275261111896037,0.5347579660738591,0.34687166213459725,1.541659421767224,0.6244840850991078
ENSGALG00010022282,TMT1A,TMT1A,12,0,0,-0.774947101478455,-1.960843445582482,0.584410052136201,0.2568782335388832,2.2750469904945834,1.185896344104027
ENSGALG00010024762,FAN1,FAN1,15,0,0,-0.501565060567037,-1.0677557386957746,0.7063401154249521,0.4770605390957616,1.480608974206451,0.5661906781287375
ENSGALG00010019004,ECE2,ECE2,3,0,0,-1.5844561172858975,-2.3605416267749093,0.3334503532858418,0.19471802877169744,1.7124780657922793,0.7760855094890117
ENSGALG00010002581,ATP13A1,ATP13A1,19,0,0,-2.115000511242945,-1.4362660475961349,0.23084549587839934,0.369522457846269,0.6247130342871802,-0.6787344636468102
ENSGALG00010013627,MYCBP,MYCBP,1,0,0,-0.303287065713846,-1.882999104131009,0.8104038506634953,0.27111952056754884,2.98910181372051,1.579712038417163
ENSGALG00010005333,PLXNA4,PLXNA4,7,0,0,-1.6654807727918577,-1.507874494740597,0.3152392823756232,0.3516288881164878,0.8965113306367212,-0.15760627805126046
ENSGALG00010021692,DRC7,DRC7,16,0,0,-1.844205486445999,-1.2094877135151232,0.2785087412249494,0.4324221371428983,0.6440667979329499,-0.634717772930876
ENSGALG00010013063,PARP12,PARP12,7,0,0,-1.424284116016631,-1.310883395644822,0.37260421095576723,0.40307399247429504,0.9244064809751501,-0.11340072037180912
ENSGALG00010017628,NRDE2,NRDE2,14,0,0,-0.9594293499138508,-0.9913498683453764,0.514260285930719,0.5030069126207335,1.0223722040942818,0.031920518431525734
ENSGALG00010014905,TEKT2,TEKT2,1,0,0,-2.119299759348399,-2.407732902068565,0.2301585975899384,0.18845175007896797,1.2213131344946055,0.288433142720166
ENSGALG00010016934,SLC25A38,SLC25A38,3,0,0,0.0799286519052806,-0.740215261613794,1.056965767311437,0.5986500222842922,1.7655821063504376,0.8201439135190745
ENSGALG00010023441,CCDC9B,CCDC9B,15,0,0,-3.5572442671032096,-1.605556855788623,0.0849498807777348,0.3286088281417316,0.2585136901468004,-1.9516874113145866
ENSGALG00010011846,UBAP1,UBAP1,9,0,0,-0.7704029621519553,-1.263469941302383,0.586253704004269,0.4165408980759039,1.4074337159023442,0.4930669791504279
ENSGALG00010022473,ZNF385A,ZNF385A,12,0,0,-2.5194569810804666,-2.550219114063242,0.17440859194554045,0.1707291000804403,1.0215516386097423,0.030762132982775813
ENSGALG00010009398,WTIP,WTIP,19,0,0,-2.9774716026400743,-1.6653866578899477,0.1269672567581172,0.31525984783197086,0.4027384319039226,-1.3120849447501266
ENSGALG00010008007,CBR4,CBR4,4,0,0,0.956015683681473,0.3458275257376285,1.93994490990316,1.2708797464879003,1.5264582784203098,0.6101881579438445
ENSGALG00010019026,CHSY1,CHSY1,15,0,0,-0.873656647812048,-1.2438772203997552,0.5457618108911308,0.42223637632834676,1.2925504326200594,0.37022057258770724
ENSGALG00010003403,GCDH,GCDH,19,0,0,-1.980972866941526,-2.2159035693683737,0.25331898921662,0.21525168416001828,1.1768502077238219,0.23493070242684766
ENSGALG00010008214,CCNG2,CCNG2,4,0,0,-0.0038530077717275,-1.4390334494903447,0.9973328616767894,0.3688143130568564,2.70415986139627,1.4351804417186174
ENSGALG00010003804,PSME1,PSME1,14,0,0,-0.7026826566512394,-1.7299944264991232,0.614428628550484,0.3014531215111471,2.0382228104669458,1.0273117698478837
ENSGALG00010016949,LUC7L,LUC7L,16,0,0,-2.091645247597288,-1.9455180724220045,0.23461298233941955,0.25962152887800843,0.9036730634525307,-0.1461271751752837
ENSGALG00010020088,LMOD3,LMOD3,3,0,0,-0.6016607090791481,-2.079729323003728,0.658994939115401,0.23655879044106834,2.7857554474585045,1.4780686139245798
ENSGALG00010027098,EXOG,EXOG,3,0,0,0.1771246053439146,-0.8552214626621513,1.1306282150888334,0.552780464907312,2.045347632316226,1.0323460680060659
ENSGALG00010023945,LETMD1,LETMD1,12,0,0,0.0463666592015012,-2.681609964503969,1.0326609516686018,0.15586728262099028,6.625257939343428,2.7279766237054703
ENSGALG00010020932,CASP9,CASP9,1,0,0,-1.5586716092454722,-2.2847781132974574,0.3394635059207311,0.20521696217357713,1.6541688480585013,0.7261065040519851
ENSGALG00010007885,USP38,USP38,4,0,0,-0.1150942066854163,-1.407710123958116,0.9233220166656338,0.3769094509771222,2.4497183986019975,1.2926159172726996
ENSGALG00010029379,GTF2I,GTF2I,7,0,0,0.1984924534458674,-0.6032349898974032,1.1474986476902531,0.6582762305628947,1.7431871217786827,0.8017274433432705
ENSGALG00010003838,GAR1,GAR1,4,0,0,0.1210239080224848,0.8673068624443722,1.087506412620811,1.8242543101970818,0.5961375048105673,-0.7462829544218873
ENSGALG00010003472,FAM110B,FAM110B,8,0,0,-2.8657840006052826,-1.9014724505800435,0.13718703021583256,0.2676700354526088,0.5125229276555374,-0.964311550025239
ENSGALG00010013265,PACS2,PACS2,14,0,0,-2.91820369326272,-1.731217329140346,0.132291869829598,0.301197702583548,0.43921938545630873,-1.186986364122374
ENSGALG00010009345,ZFAT,ZFAT,8,0,0,-1.7789624166476958,-0.8195574754021769,0.29139289045112676,0.566615716684291,0.51426898667106,-0.9594049412455189
ENSGALG00010015946,TLE4,TLE4,9,0,0,-1.443585352207279,-1.3869420215289572,0.36765248663116773,0.38237443587805203,0.9614986048607614,-0.056643330678322
ENSGALG00010015165,KLF3,KLF3,4,0,0,-1.5455327268956918,-0.8374255889295105,0.3425691814263996,0.5596413281514298,0.61212273682137,-0.7081071379661813
ENSGALG00010004149,SDAD1,SDAD1,4,0,0,0.6624872206580594,-0.8670418765108959,1.5828090514686903,0.5482698796604577,2.886915933534267,1.5295290971689555
ENSGALG00010018306,DES,DES,2,0,0,-2.3312530160142817,-2.974029343184432,0.19871146019445224,0.12727056136977982,1.5613309005301201,0.6427763271701502
ENSGALG00010018063,DECR2,DECR2,16,0,0,-2.192706694164727,-1.855631773874602,0.21874065758152028,0.2763116365737062,0.7916447540680074,-0.337074920290125
ENSGALG00010012138,DDX11,DDX11,12,0,0,-1.982334773533664,-1.570454830253638,0.2530799684922143,0.3367022272873117,0.7516432859122681,-0.4118799432800257
ENSGALG00010007811,PRCP,PRCP,11,0,0,0.5195022775192424,-0.6138356944372974,1.4334606260452802,0.6534570435838908,2.1936570125305455,1.1333379719565397
ENSGALG00010028001,SBNO2,SBNO2,19,0,0,-2.817023451000232,-1.6322762416466103,0.1419029561177123,0.32257885055298186,0.43990161126327626,-1.1847472093536218
ENSGALG00010000814,CDH18,CDH18,5,0,0,0.2612947340291018,-0.1613537929649282,1.1985538537641187,0.8941855932270323,1.3403860035796928,0.42264852699403
ENSGALG00010006670,ANKRD16,ANKRD16,10,0,0,-1.822783957030076,-1.7086227854903546,0.2826749690684398,0.30595199561753805,0.9239193504781181,-0.11416117153972133
ENSGALG00010011630,DELE1,DELE1,5,0,0,-2.1582114637989798,-1.6587598371486312,0.22403383460621726,0.3167112814007299,0.7073756059947568,-0.4994516266503484
ENSGALG00010022645,C1orf210,C1orf210,1,0,0,-1.80369486724044,-2.536442670980232,0.28644005070711487,0.1723672186211567,1.6618011997784632,0.7327478037397919
ENSGALG00010028575,SETDB1,SETDB1,1,0,0,-0.7315313362749478,-2.0977677295700583,0.6022643061711498,0.2336194458618349,2.577971640799694,1.3662363932951103
ENSGALG00010014096,JAKMIP2,JAKMIP2,5,0,0,-0.8118259162335466,-1.1274390084457877,0.5696604229217239,0.45772753668509397,1.244540424741012,0.31561309221224104
ENSGALG00010003875,AKAP8,AKAP8,19,0,0,-1.7386926184448583,-2.11044975810223,0.29964109026220315,0.23157481110436495,1.2939278189766608,0.3717571396573716
ENSGALG00010007650,KLHL36,KLHL36,16,0,0,-2.4548881904527637,-0.9771344651840788,0.18239167792349012,0.5079877227197076,0.35904741348272384,-1.4777537252686848
ENSGALG00010025055,ALS2,ALS2,2,0,0,-0.1916094726787918,-0.7882025821320872,0.8756283239970039,0.5790650855126156,1.5121414602675562,0.5965931094532954
ENSGALG00010029291,RNFT1,RNFT1,17,0,0,0.2740763417581888,-1.1300817776381902,1.2092196612980375,0.4568898260654894,2.646632934927098,1.4041581193963788
ENSGALG00010013344,OSMR,OSMR,5,0,0,0.0150994179762591,-0.6850241372972853,1.0105210803986178,0.6219954201436787,1.6246439244925486,0.7001235552735445
ENSGALG00010003470,METTL3,METTL3,14,0,0,-0.7718366506035288,-2.846527149569859,0.5856713996013089,0.1390304551417266,4.2125403315718115,2.07469049896633
ENSGALG00010009601,ZHX2,ZHX2,8,0,0,-1.9230711994977856,-1.4991130682145513,0.2636925652612998,0.3537708129456063,0.7453768248027958,-0.42395813128323434
ENSGALG00010027618,PPP1R26,PPP1R26,9,0,0,-3.385256884327978,-1.388845879048166,0.09570533213913043,0.38187016692959963,0.25062269961710404,-1.9964110052798123
ENSGALG00010017813,DDHD2,DDHD2,8,0,0,0.2217686476564839,-2.2239124238650865,1.1661623475711451,0.2140600648626705,5.447827684810301,2.4456810715215704
ENSGALG00010013313,GAK,GAK,4,0,0,-2.4600559735031844,-0.6904995981551683,0.1817395134211619,0.6196392348101004,0.29329891203041597,-1.769556375348016
ENSGALG00010015483,SGCD,SGCD,5,0,0,0.1485613562335608,-1.034133126823559,1.1084635699004695,0.4883092029465109,2.270003438829085,1.1826944830571195
ENSGALG00010024029,SCAPER,SCAPER,15,0,0,0.0510755995654026,-0.971386893117272,1.0360370521633266,0.5100155384406924,2.0313833090867743,1.0224624926826746
ENSGALG00010022867,ATPAF1,ATPAF1,1,0,0,-0.438067429548493,-1.127583503511325,0.7381227032123628,0.4576816946626922,1.6127424623271276,0.6895160739628321
ENSGALG00010005182,NEPRO,NEPRO,3,0,0,0.348623684519282,-1.5518293165467545,1.2733452900538833,0.34107730876445885,3.7333040261943373,1.9004530010660365
ENSGALG00010004533,PAG1,PAG1,8,0,0,-1.8411936408190304,-1.7191443527942871,0.2790907779742131,0.3037288060402186,0.9188814904084434,-0.1220492880247434
ENSGALG00010021731,SRM,SRM,1,0,0,-2.041938007022358,-1.9162165728770648,0.2428373084429339,0.2649484196339704,0.9165456007566178,-0.12572143414529321
ENSGALG00010016774,PEX14,PEX14,1,0,0,-3.343409543928246,-2.3249181456599204,0.09852204991698839,0.1995859201952443,0.49363226534521826,-1.0184913982683255
ENSGALG00010010337,SCARA3,SCARA3,8,0,0,-2.188170136973895,-2.540528382887423,0.2194295705551597,0.17187976527127713,1.2766457424981636,0.3523582459135284
ENSGALG00010021640,PLEKHG3,PLEKHG3,14,0,0,-3.1232860670012546,-2.891690847414059,0.11476176231914736,0.1347455144165377,0.851692635677543,-0.2315952195871953
ENSGALG00010023841,OSBPL7,OSBPL7,17,0,0,-2.7522810383743845,-3.125344897186262,0.14841604385563842,0.11459810578531332,1.2951003233306422,0.3730638588118774
ENSGALG00010020667,UBTD1,UBTD1,10,0,0,-2.974829227991922,-2.502669671934357,0.1272000173050773,0.17644987681794683,0.7208847044779557,-0.472159556057565
ENSGALG00010014198,KDM3B,KDM3B,5,0,0,-1.0723831895488338,-1.1680921524822918,0.47553281666220276,0.44500944063656606,1.0685904010979506,0.09570896293345807
ENSGALG00010020166,HAPLN3,HAPLN3,15,0,0,-2.162660173201457,-2.3287276196748534,0.22334406558449768,0.19905960353150243,1.12199593298774,0.16606744647339666
ENSGALG00010028199,DPP9,DPP9,19,0,0,-2.0148271317719395,-0.8333183896153996,0.24744381181829175,0.5612368375257175,0.440890182670793,-1.18150874215654
ENSGALG00010025168,POPDC2,POPDC2,3,0,0,-1.3774600727338004,-2.517671363979458,0.38489582499044467,0.1746245903103474,2.204133016469202,1.1402112912456577
ENSGALG00010027717,ATXN7L2,ATXN7L2,1,0,0,-2.750570336551638,-2.622104711243141,0.14859213525383394,0.16243059311742775,0.9148038703916483,-0.1284656253084969
ENSGALG00010022791,PCSK9,PCSK9,1,0,0,-3.017864888357968,-2.7751267444894605,0.1234616696028713,0.14608432162103568,0.8451397674498508,-0.2427381438685076
ENSGALG00010023140,CCAR1,CCAR1,10,0,0,0.2418993904880846,-1.0718652877095072,1.1825485297457823,0.4757035551229754,2.4858938240225648,1.3137646781975916
ENSGALG00010010635,ALDH9A1,ALDH9A1,1,0,0,0.3121192440493683,-1.4428588090452692,1.2415301043131455,0.36783768354646496,3.3752118389368784,1.7549780530946375
ENSGALG00010012751,AP3B1,AP3B1,5,0,0,0.4614729532579478,-0.4974516431592525,1.3769469269109678,0.7083569087384325,1.9438603759272692,0.9589245964172003
ENSGALG00010010206,SCARA5,SCARA5,8,0,0,-2.2935364301239414,-2.476918171017124,0.2039749044612616,0.17962771017814785,1.1355425299301936,0.18338174089318265
ENSGALG00010023190,SF3B3,SF3B3,16,0,0,-0.1605569481831121,-1.188533773973201,0.8946796158134271,0.43874853886501464,2.0391626103823546,1.027976825790089
ENSGALG00010013403,CPNE3,CPNE3,8,0,0,0.8147575736310877,0.2595574743689698,1.75900254922702,1.197111451844882,1.469372418513081,0.5552000992621179
