gene_id,gene_name,chromosome,is_X,CO_Mega,TE_mean
ENSMUSG00000074657,Kif5a,10,0,-0.6601425521958699,-1.6806335722765295
ENSMUSG00000109166,Gm5890,7,0,-0.4360005560805895,
ENSMUSG00000070380,Or3a1b,11,0,-0.005478776358017967,
ENSMUSG00000020628,Trappc12,12,0,-0.5210525297496442,-0.4229622246490588
ENSMUSG00000037263,Aldh3b3,19,0,-0.3872174277621916,-0.150059221439437
ENSMUSG00000113163,Or1j8,2,0,-0.3174326264383751,
ENSMUSG00000034403,Pja1,X,1,-0.7072543611057149,-0.0521063621544576
ENSMUSG00000109946,Brd3os,2,0,-1.0922042764139555,-0.7369195671107093
ENSMUSG00000090659,Zfp493,13,0,-0.6756725975210003,0.4217518382031928
ENSMUSG00000035840,Lysmd3,13,0,-0.718225657299989,-0.7948238824520084
ENSMUSG00000020758,Itgb4,11,0,-0.6821567547923504,
ENSMUSG00000079342,Lipo1,19,0,-0.5063451459819142,
ENSMUSG00000019139,Isyna1,8,0,-0.5623906399504648,-0.3485920485094914
ENSMUSG00000029754,Dlx6,6,0,-0.8289363042205924,
ENSMUSG00000050030,Or4k1,14,0,-0.6286638265924829,
ENSMUSG00000075256,Cerkl,2,0,-0.5989722086932012,-2.436500793195976
ENSMUSG00000045752,Tssc4,7,0,-1.3932200691743262,-0.4208023487475986
ENSMUSG00000141871,Gm61963,X,1,-0.07148372327480779,
ENSMUSG00000031549,Ido2,8,0,-0.45309140814841875,0.1565957102612
ENSMUSG00000039473,Ubn1,16,0,-0.5917161133105502,-1.836592473572362
ENSMUSG00000006050,Sra1,18,0,-0.47082347508911937,-2.4777857532001737
ENSMUSG00000022092,Ppp3cc,14,0,-0.6486644816872023,-1.2287506448081973
ENSMUSG00000118402,Btbd35f22,X,1,-0.4278967905336053,
ENSMUSG00000036304,Zdhhc23,16,0,-0.5275131479434609,
ENSMUSG00000033209,Ttc28,5,0,-0.7989888566699666,
ENSMUSG00000030553,Pgpep1l,7,0,-0.582616481454032,
ENSMUSG00000025041,Nt5c2,19,0,-0.3929126415061255,0.3739784129261239
ENSMUSG00000106824,Potefam3d,8,0,-1.0179645261504415,
ENSMUSG00000022362,Gm29394,15,0,-1.2288538049656221,-3.9793440609728217
ENSMUSG00000096029,Or56a3,7,0,-0.11804504530334903,
ENSMUSG00000041245,Wnk3,X,1,-0.6800458290834861,
ENSMUSG00000094925,Gm5798,14,0,0.2918662100523779,
ENSMUSG00000043314,Or2z2,11,0,0.030959936760327267,
ENSMUSG00000028414,Fktn,4,0,-0.5471508442788426,-1.684647620263418
ENSMUSG00000029602,Rasal1,5,0,-0.8401698299664311,
ENSMUSG00000036523,Greb1,12,0,-0.9269150125619543,
ENSMUSG00000052058,Or8b42,9,0,0.1643429032850321,
ENSMUSG00000048425,Or52x1,7,0,-0.27138791251722694,
ENSMUSG00000096188,Cmtm4,8,0,-0.4239964644666916,-2.1752094976703087
ENSMUSG00000038670,Mybpc2,7,0,-0.18696298058876692,-0.1717747079117478
ENSMUSG00000109864,Eid3,10,0,-0.46621063084217695,-2.5176035055597725
ENSMUSG00000024680,Ms4a2,19,0,-0.45934550359218385,
ENSMUSG00000040276,Pacsin1,17,0,-0.35825252270162444,
ENSMUSG00000116673,A630089N07Rik,16,0,-0.9589240441448972,
ENSMUSG00000034252,Senp6,9,0,-0.9560456063339373,-1.8277910926705423
ENSMUSG00000115507,Vmn1r24,6,0,-0.39431015751567244,
ENSMUSG00000096167,Or8b39,9,0,-0.2150831642918245,
ENSMUSG00000115199,Vmn1r15,6,0,-0.36364737029338734,
ENSMUSG00000024646,Cyb5a,18,0,-0.12985385138115468,0.5585995971658623
ENSMUSG00000095273,Vmn1r142,7,0,-0.7312723313504392,
ENSMUSG00000073427,Gm4924,10,0,-1.1981130975449705,-0.4276357173889825
ENSMUSG00000032403,2300009A05Rik,9,0,-0.6840653411583446,-1.5536792046901555
ENSMUSG00000062981,Mrpl42,10,0,-0.45316791316687066,-0.3579117782236461
ENSMUSG00000031765,Mt1,8,0,-0.6704215440964916,0.4897396761948462
ENSMUSG00000121945,Gm6492,X,1,-1.5508373244332923,
ENSMUSG00000038374,Rbm8a,3,0,-0.2759660537546047,0.4343568677604643
ENSMUSG00000040433,Zbtb38,9,0,-0.6686402522703574,-1.3102965662366384
ENSMUSG00000066101,Gm10153,7,0,-1.413641414395233,
ENSMUSG00000091725,Gm8220,14,0,-0.23375021997650336,
ENSMUSG00000024565,Sall3,18,0,-0.7602333053604919,
ENSMUSG00000044948,Cfap43,19,0,-0.2501603848685008,
ENSMUSG00000115018,Ndor1,2,0,-0.7336360020393453,
ENSMUSG00000072919,Noxred1,12,0,-0.8939674561487596,-1.6331905459021516
ENSMUSG00000025915,Sgk3,1,0,-0.3956351495287169,-1.1966661677089785
ENSMUSG00000014725,Adam28,14,0,-0.31915732271277797,
ENSMUSG00000060918,Or1ad8,11,0,-0.14792854477879303,
ENSMUSG00000040472,Rabggta,14,0,-0.96512541729604,-0.5626616050733783
ENSMUSG00000091528,Vmn2r-ps158,7,0,-0.6593951668403903,
ENSMUSG00000062483,Vmn1r171,7,0,-0.7300577990891775,
ENSMUSG00000095664,Vmn2r67,7,0,-0.21355675456175227,
ENSMUSG00000095797,Gm8246,14,0,-0.12245352905027929,
ENSMUSG00000020847,Rph3al,11,0,-1.0936309310443981,-1.809362638516269
ENSMUSG00000002831,Plin4,17,0,0.08179549016799648,-1.821300090302954
ENSMUSG00000118318,Vmn1r183,7,0,-0.6351207521698523,
ENSMUSG00000089809,Rasgef1b,5,0,-0.512493718956172,-0.6831291047114789
ENSMUSG00000103084,Gm38119,3,0,-2.9237583558811355,
ENSMUSG00000036218,Pdzrn4,15,0,-0.857895310169777,
ENSMUSG00000026810,Dpm2,2,0,-0.2110175043667475,1.8012265763026405
ENSMUSG00000026527,Rgs7,1,0,-0.4492325782327935,
ENSMUSG00000049350,Zg16,7,0,-0.6422437234090914,
ENSMUSG00000116672,Gm49630,17,0,0.12206575499989114,
ENSMUSG00000032279,Idh3a,9,0,-0.09374660210258945,0.299322154158835
ENSMUSG00000030247,Kcnj8,6,0,-0.16943579947166043,-0.8635760937239669
ENSMUSG00000045378,Pxt1,17,0,-1.0718729169509729,
ENSMUSG00000048356,Or1s2,19,0,-0.3631771380897568,
ENSMUSG00000115343,Vmn1r21,6,0,-0.052974864755254814,
ENSMUSG00000050772,Or10ag58,2,0,-0.4369108028198365,
ENSMUSG00000071042,Rasgrp3,17,0,-0.4755034610850597,-1.4418555804012525
ENSMUSG00000019894,Slc6a15,10,0,-0.10184742296090299,
ENSMUSG00000087166,L1td1,4,0,-0.5186773673529661,
ENSMUSG00000078632,Lrrc37a,11,0,-0.8739959198161316,
ENSMUSG00000101436,Gm5157,7,0,-0.45231202537712356,
ENSMUSG00000075379,Or12k5,2,0,-0.6164851495643244,
ENSMUSG00000023286,Ube2j2,4,0,-0.7285517523341927,-1.7250476475729457
ENSMUSG00000034107,Ano7,1,0,-0.5751727326313762,
ENSMUSG00000023826,Prkn,17,0,-0.628935834802073,-1.0198983759728195
ENSMUSG00000033633,Clec18a,8,0,-0.5926176072827456,
ENSMUSG00000092216,Gm19345,7,0,-1.2276813923505863,
ENSMUSG00000078926,Cdc20b,13,0,-0.6792824858666116,
ENSMUSG00000030068,Gm20696,6,0,-0.08815012643388087,
ENSMUSG00000028717,Tal1,4,0,-0.7444668264978613,
ENSMUSG00000047960,Or5h18,16,0,-0.6130881943295812,
ENSMUSG00000043531,Sorcs1,19,0,-0.6121996771630904,
ENSMUSG00000038542,Pcid2,8,0,-0.3036219313235833,-0.6352947722722271
ENSMUSG00000021738,Atxn7,14,0,-1.1001135488696754,-1.31333555738623
ENSMUSG00000109523,Gdf1,8,0,-0.9655345981118106,
ENSMUSG00000095961,Vmn2r102,17,0,-0.47802318380300335,
ENSMUSG00000037325,Bbs7,3,0,-0.6672685844376485,-0.3617317077128726
ENSMUSG00000050423,Ppp1r3g,13,0,-0.7733378530514905,
ENSMUSG00000072494,Ppp1r3e,14,0,-0.9528531342177153,
ENSMUSG00000024587,Nars1,18,0,-0.21714326778517368,0.4852331373077404
ENSMUSG00000090840,Tex54,19,0,-0.5319280720238702,
ENSMUSG00000053367,Eddm13,7,0,0.31817197804005026,
ENSMUSG00000044676,Zfp612,8,0,-1.0540241321529606,-2.2492420484851303
ENSMUSG00000027282,Mtch2,2,0,-0.392757661627563,0.724882554432406
ENSMUSG00000032097,Ddx6,9,0,-0.42955495433090185,-0.2385378638407307
ENSMUSG00000091794,Vmn2r18,5,0,-0.301456690463624,
ENSMUSG00000043987,Cep164,9,0,-0.9911167997075108,-2.168987367917762
ENSMUSG00000061371,Zfp873,10,0,-1.3135031614857535,-1.5347097965592844
ENSMUSG00000030228,Pik3c2g,6,0,-0.5566023357483818,-0.9183545147398924
ENSMUSG00000121579,Smim46,8,0,-0.3791953814229174,
ENSMUSG00000032816,Igdcc4,9,0,-0.7824948267595193,
ENSMUSG00000054920,Klhl5,5,0,-0.36587177412059724,-2.487798542295884
ENSMUSG00000032258,Lca5,9,0,-0.8480775971312298,
ENSMUSG00000034390,Cmip,8,0,-0.5532409238991622,-1.086952364294577
ENSMUSG00000022542,Septin12,16,0,-0.578462295098614,
ENSMUSG00000040877,Wdr25,12,0,-0.8204599574935738,-0.948151301994941
ENSMUSG00000117284,Gm7072,17,0,-0.8681585072875571,
ENSMUSG00000144256,,1,0,-0.19238438276350145,
ENSMUSG00000054141,Or1m1,9,0,-0.11285897150998103,
ENSMUSG00000030170,Wnt5b,6,0,-0.4864890695040618,-1.144250928394736
ENSMUSG00000067064,Or6b2,1,0,0.1832886657254722,
ENSMUSG00000071235,Vrtn,12,0,-0.5361192749186809,
ENSMUSG00000021767,Kat6b,14,0,-0.6811773518454309,-1.7148634124652218
ENSMUSG00000061367,Or6c202,10,0,-0.04374993854411002,
ENSMUSG00000060568,Fam78b,1,0,-0.29445419287739405,
ENSMUSG00000034724,Cnot6l,5,0,-0.8281379025645261,-1.6106224814541368
ENSMUSG00000112216,Cdc5lrt1,10,0,-0.10944613405606773,
ENSMUSG00000005410,Mcm5,8,0,-0.43022219953992824,-0.1439000319924676
ENSMUSG00000028407,Smim27,4,0,-0.06061490242111489,0.0386211521243366
ENSMUSG00000075068,Or4c3d,2,0,-0.20970998458724566,
ENSMUSG00000112252,Cdc5lrt4,10,0,-0.10944613405606773,
ENSMUSG00000093550,Higd1c,15,0,-0.16418325862657923,
ENSMUSG00000051509,Or6p1,1,0,-0.21603774864467873,
ENSMUSG00000043323,Fbrsl1,5,0,-1.2396667757726103,-2.181318495284245
ENSMUSG00000092060,Bend4,5,0,-0.691840095214804,
ENSMUSG00000075046,Duxf3,10,0,-0.6594685107438423,
ENSMUSG00000033210,Slc9c1,16,0,-0.2617300891071981,
ENSMUSG00000022992,Kansl2,15,0,-0.8486468441652093,-1.76066145008696
ENSMUSG00000106247,Gm43720,5,0,-1.2144813415166276,
ENSMUSG00000109482,Dhrs7l,12,0,-0.4601202175097132,0.2844270160316101
ENSMUSG00000029616,Erp29,5,0,-0.35069707420442775,-0.2866478010144565
ENSMUSG00000078747,Gm20878,4,0,-0.830359861128942,
ENSMUSG00000078786,Actmap,7,0,-0.927804838232273,-0.7658561309306737
ENSMUSG00000110723,Gm49353,10,0,-0.00887321318701595,
ENSMUSG00000094845,Tmem95,11,0,-0.22041445415321093,
ENSMUSG00000090364,Gm3043,14,0,-0.027784560370813338,
ENSMUSG00000043243,Niban3,8,0,-0.7608574738442702,-2.2242163978042084
ENSMUSG00000007591,Tssk4,14,0,-0.12088428511975735,
ENSMUSG00000073406,H2-T13,17,0,-0.2146141483150963,
ENSMUSG00000028030,Tbck,3,0,-0.7184121935583274,-0.7289938711312058
ENSMUSG00000019917,Septin10,10,0,-0.20978918090036558,0.0587013811941033
ENSMUSG00000095484,Or5b121,19,0,-0.41425205440775237,
ENSMUSG00000032394,Igdcc3,9,0,-0.7885673362139674,
ENSMUSG00000027950,Chrnb2,3,0,-0.6360797430303844,-1.6289212963993125
ENSMUSG00000060523,Or4k15c,14,0,-0.3063989808501848,
ENSMUSG00000059112,Or4c52,2,0,-0.1157203566143501,
ENSMUSG00000107573,Or2y1d,11,0,-0.32425468271766,
ENSMUSG00000014551,Mrps25,6,0,-0.1389466953552887,0.5196371279754535
ENSMUSG00000094879,Vmn1r129,7,0,-0.754347366239223,
ENSMUSG00000021700,Rab3c,13,0,-0.08148794328900344,
ENSMUSG00000032556,Bfsp2,9,0,-0.8608481322033992,
ENSMUSG00000111063,Zfp660,9,0,-1.123494597675034,
ENSMUSG00000016503,Gtf3a,5,0,-0.7385672230601514,-1.5546655030268304
ENSMUSG00000056216,Cebpg,7,0,-1.1532473274028021,0.3794558417775869
ENSMUSG00000045404,Kcnk13,12,0,-0.1656820986453038,
ENSMUSG00000095864,Vmn1r77,7,0,-0.5802394513232798,
ENSMUSG00000089862,Umad1,6,0,-0.688134512060147,0.3384390258877097
ENSMUSG00000026209,Dnpep,1,0,-0.894689652127024,-0.0135981551926304
ENSMUSG00000040687,Madd,2,0,-0.7909156489895395,-1.233509045741514
ENSMUSG00000041912,Tdrkh,3,0,-0.4822263073176547,0.2041021750979385
ENSMUSG00000049041,Or1r1,11,0,-0.45810439156882055,
ENSMUSG00000035370,Gm49322,10,0,-0.9626669968385855,-0.9766209479981708
ENSMUSG00000034063,4930590J08Rik,6,0,-0.4085845215689119,
ENSMUSG00000037486,Asxl2,12,0,-0.8295506186289661,-1.3156627582218392
ENSMUSG00000095125,Vmn1r198,13,0,-0.48893159057681324,
ENSMUSG00000058056,Palld,8,0,-0.6456728958670972,0.1067804932271357
ENSMUSG00000087149,Itih6,X,1,-0.9266825603093842,
ENSMUSG00000095870,Lce1k,3,0,-2.322587450887635,
ENSMUSG00000096601,Vmn1r260,7,0,-0.769544973702363,
ENSMUSG00000026387,Sctr,1,0,-0.27451544152093277,
ENSMUSG00000050763,Or2t26,11,0,0.15901404521527773,
ENSMUSG00000100856,Gm21627,Y,0,0.13691142612788454,
ENSMUSG00000096858,Or6c212,10,0,-0.3392881433409016,
ENSMUSG00000073491,Ifi213,1,0,-0.7400582003732286,
ENSMUSG00000002578,Ikzf4,10,0,-1.1096860038742076,
ENSMUSG00000096230,Pramel36,5,0,-0.45291667869279983,
ENSMUSG00000039361,Picalm,7,0,-0.5316030202131703,-0.2967374074912724
ENSMUSG00000030990,Pgap2,7,0,-0.6131526108988563,-1.7017564912678358
ENSMUSG00000031167,Rbm3,X,1,-0.22786399784381395,-0.630077327106547
ENSMUSG00000036504,Phpt1,2,0,-0.6335035044123494,1.367533495467924
ENSMUSG00000048398,Lgalsl2,7,0,-0.5087255215915665,
ENSMUSG00000099913,Gm28551,1,0,-0.9285783240576659,
ENSMUSG00000094396,Vmn2r124,17,0,-0.4189205501249056,
ENSMUSG00000049100,Pcdh10,3,0,-0.6621743113277088,-0.2584575312558831
ENSMUSG00000014074,Rnf168,16,0,-0.5848080018483035,-0.7441884441826998
ENSMUSG00000082932,Cyp2j8,4,0,-0.33674730452146306,-1.1699250014423124
ENSMUSG00000091722,Siah3,14,0,-1.10304064716364,
ENSMUSG00000109449,Or4k36,2,0,-0.40714549043759973,
ENSMUSG00000099820,Or5m9b,2,0,-0.29886960200266266,
ENSMUSG00000079559,Pou2af3,9,0,-0.7649342937420389,
ENSMUSG00000047696,Gm57858,3,0,-0.4127518915838788,
ENSMUSG00000096488,Gm10409,14,0,0.2914334819433311,
ENSMUSG00000096764,Gm21985,2,0,-0.2785162285648699,
ENSMUSG00000144234,,7,0,-0.6611054609257945,
ENSMUSG00000115267,Vmn1r76,7,0,-0.8097968731097112,
ENSMUSG00000054938,Or6z5,7,0,-0.5555728600103826,0.0
ENSMUSG00000040340,Saxo5,8,0,-0.5515424115590566,
ENSMUSG00000054823,Nsd3,8,0,-0.7765996896730343,-1.0752322831584384
ENSMUSG00000118219,Gm29695,1,0,0.3087591635707998,
ENSMUSG00000060503,Or2d2,7,0,-0.43643492717229826,
ENSMUSG00000063386,Or2y15,11,0,-0.07925157722589482,
ENSMUSG00000096036,Gm21778,Y,0,-0.13433081712602224,
ENSMUSG00000030378,Sult2a8,7,0,-0.12075167473287785,0.0775841890508455
ENSMUSG00000115091,Vmn1r22,6,0,-0.30946818494209083,
ENSMUSG00000068809,Or4c101,2,0,-0.3103635543103458,
ENSMUSG00000092049,Vmn2r4,3,0,-0.24537644230657563,
ENSMUSG00000027667,Zfp639,3,0,-1.200375532258228,-1.7856227694588738
ENSMUSG00000082976,Gm15056,8,0,-0.13444044246837805,
ENSMUSG00000134847,,4,0,-0.29602589634215626,
ENSMUSG00000019794,Katna1,10,0,-0.17281490128073962,-0.8790632708558168
ENSMUSG00000090166,Ear10,14,0,-0.9899982706145067,0.0
ENSMUSG00000116563,Gm56451,2,0,-0.6351192807208399,
ENSMUSG00000039252,Lgi2,5,0,-0.5228254904383824,
ENSMUSG00000028149,Rap1gds1,3,0,-0.6183083749524823,-0.8268682382580845
ENSMUSG00000092165,Gm5624,14,0,0.21093423094512254,
ENSMUSG00000075427,Or10ad1c,15,0,-0.03649717187035861,
ENSMUSG00000090777,Ccdc188,16,0,-0.8214706076034979,
ENSMUSG00000030134,Rasgef1a,6,0,-0.5785133742608703,
ENSMUSG00000075208,Or5ar1,2,0,-0.30767783994371456,
ENSMUSG00000114591,Gm47996,1,0,-0.5741778511024282,
ENSMUSG00000041117,Ccdc8,7,0,-0.8638256902530834,-0.803678464615587
ENSMUSG00000121951,Gm61616,X,1,-1.2730351737373358,
ENSMUSG00000075380,Or1l8,2,0,-0.6732071432298135,
ENSMUSG00000121596,AB010352,5,0,-0.7246464975811371,
ENSMUSG00000037940,Inpp4b,8,0,-0.5949418481689026,
ENSMUSG00000063137,Or5k14,16,0,-0.13960618029517846,
ENSMUSG00000094673,Or7a38,10,0,-0.6408067246005018,
ENSMUSG00000095619,Vmn1r157,7,0,-0.6038752939235952,
ENSMUSG00000096527,Gm6370,5,0,-0.6869490183248477,
ENSMUSG00000052182,Or7g30,9,0,-0.4749757992319399,
ENSMUSG00000094577,Samt1b,X,1,-0.4565914231965085,
ENSMUSG00000121941,Gm6464,X,1,-1.5358542376698665,
ENSMUSG00000078877,Gm14295,2,0,-0.8400480765452087,-1.2168289223208717
ENSMUSG00000061904,Slc25a3,10,0,-0.21157126752766153,-0.4556063478030916
ENSMUSG00000029364,Wsb2,5,0,-0.915160723476454,-3.265821144336184
ENSMUSG00000050815,Or5a3,19,0,-0.13807409210846977,
ENSMUSG00000021432,Slc35b3,13,0,-0.08718344358792152,-0.7320175751051561
ENSMUSG00000061755,Bod1l,5,0,-0.6903291178661206,-1.0473017787426115
ENSMUSG00000073898,Or10a5,7,0,-0.24309853206587384,
ENSMUSG00000048652,Samd13,3,0,-0.15605657722185917,
ENSMUSG00000043903,Zfp469,8,0,-0.9386196252752761,
ENSMUSG00000096345,Esp16,17,0,0.012362634407256934,
ENSMUSG00000111497,Gm38431,9,0,-1.040958344277465,
ENSMUSG00000111711,Or8k39,2,0,-0.28458659820950416,
ENSMUSG00000039342,Ankar,1,0,-0.5501510235503595,
ENSMUSG00000049797,Or51a10,7,0,-0.41438608446029335,
ENSMUSG00000034472,Rasd2,8,0,-0.3919195108903235,
ENSMUSG00000107748,Or6c63-ps1,10,0,-0.25581066473282377,
ENSMUSG00000043274,Or10ag2,2,0,-0.14608586762881615,
ENSMUSG00000073931,Or52d1,7,0,-0.5441715311506172,
ENSMUSG00000061614,Or7g27,9,0,-0.4840975410252941,
ENSMUSG00000078350,Smim1,4,0,-0.33408430866074923,0.1923741064454425
ENSMUSG00000022504,Ciita,16,0,-0.7273129372049265,
ENSMUSG00000095098,Ccdc85b,19,0,-1.1105977172341461,-1.765125515814848
ENSMUSG00000032536,Trak1,9,0,-0.6805210566953885,-2.298373532070269
ENSMUSG00000085007,Smim43,3,0,0.11557102991792689,
ENSMUSG00000100045,Gm20929,Y,0,0.18504199850993608,
ENSMUSG00000091923,Gm8267,14,0,0.2416533047608791,
ENSMUSG00000058659,Or7e165,9,0,-0.4322823370909319,
ENSMUSG00000039656,Rxrb,17,0,-0.8601375610960158,-0.6181128668117678
ENSMUSG00000084782,Tex53,4,0,-0.2736229065580247,
ENSMUSG00000070383,Or1e29,11,0,0.044179042690839054,
ENSMUSG00000022931,Krtap15-1,16,0,-0.45568999155403844,
ENSMUSG00000094258,Gm8159,14,0,0.09042000535132289,
ENSMUSG00000036333,Kidins220,12,0,-0.6508476180476457,-0.7861402941524956
ENSMUSG00000051980,Casr,16,0,-0.3657836383165147,
ENSMUSG00000038679,Trps1,15,0,-0.8989817790102546,
ENSMUSG00000048728,Zfp454,11,0,-0.885334433162619,-1.194984023551276
ENSMUSG00000030680,Pagr1a,7,0,-0.8333644272426266,
ENSMUSG00000042165,Adrm1b,3,0,-0.8465501247410927,0.0
ENSMUSG00000109378,Gm49396,7,0,-1.061100346024654,-2.656596291220047
ENSMUSG00000021258,Ccnk,12,0,-0.6796740929193348,-0.5757399346401769
ENSMUSG00000087403,Kantr,X,1,-0.6254644722954126,
ENSMUSG00000063844,Or4f53,2,0,-0.5275424059787124,
ENSMUSG00000094449,Or8g55,9,0,-0.3184497407598741,
ENSMUSG00000102439,Flg,3,0,-0.33354908193884825,
ENSMUSG00000040618,Pck2,14,0,-0.3256132094499602,-0.599894078292998
ENSMUSG00000061489,Or13a19,7,0,-0.27696892414392593,
ENSMUSG00000049018,Or5c1,2,0,-0.2383051504911311,
ENSMUSG00000021040,Slirp,12,0,-0.43681968598864707,0.3835511507966841
ENSMUSG00000098678,Mroh6,15,0,-1.2397432872167418,-2.769213734715437
ENSMUSG00000034708,Grn,11,0,-0.6385239942439451,0.4613763934587738
ENSMUSG00000022246,Rai14,15,0,-0.5859456507932368,-0.8823433964086081
ENSMUSG00000098923,Tmem185b,1,0,-0.36679432694821124,-0.100531164802371
ENSMUSG00000032540,Abhd5,9,0,-0.5251566019879288,-0.0287529193866691
ENSMUSG00000049498,Or5b24,19,0,-0.2217081468207578,
ENSMUSG00000055571,Or14a259,7,0,-0.4752429312958313,
ENSMUSG00000043698,Or13p10,4,0,0.05988859240587452,
ENSMUSG00000050382,Kif7,7,0,-1.0548159852069912,
ENSMUSG00000038457,Tmem255b,8,0,-0.7418709376539692,
ENSMUSG00000096199,Ptrhd1,12,0,-0.7417296227125423,-0.4004995459508246
ENSMUSG00000020327,Fgf22,10,0,-1.0400163456799483,
ENSMUSG00000095520,Gm20877,Y,0,-0.5566081254823523,
ENSMUSG00000094140,Or10g3,14,0,-0.11639429281542313,
ENSMUSG00000048280,Zfp738,13,0,-0.7399471339782142,-1.7092632991130965
ENSMUSG00000110439,Mup22,4,0,-0.15505962440752086,0.0
ENSMUSG00000110171,Or5p60,7,0,-0.08174322294547309,
ENSMUSG00000056822,Or2l13,16,0,-0.19961683374513584,
ENSMUSG00000031555,Adam9,8,0,-0.5444692477913566,-1.622247448038715
ENSMUSG00000093979,Gm2237,14,0,0.1293640678279413,
ENSMUSG00000075176,Or8k38,2,0,-0.7041622075620655,
ENSMUSG00000066747,Or8b4,9,0,-0.3321290094690692,
ENSMUSG00000029286,Enam,5,0,-0.5099393685913096,
ENSMUSG00000050463,Krt78,15,0,0.2167304515359163,
ENSMUSG00000079022,Col22a1,15,0,-0.16472793549850984,
ENSMUSG00000021916,Glt8d1,14,0,-0.6739113031417787,-0.3388999563499367
ENSMUSG00000096794,Or8b1c,9,0,-0.11458530482344997,
ENSMUSG00000096069,Or13a28,7,0,-0.3563293867884809,
ENSMUSG00000014329,Bicc1,10,0,-0.6556750546250498,-1.4939494603753511
ENSMUSG00000001802,Lrp3,7,0,-1.0948299195453277,-3.4983110141976685
ENSMUSG00000073402,H2-T5,17,0,-0.4828779532843459,0.1676903604315155
ENSMUSG00000108900,Ccdc194,8,0,-0.5617808583657666,
ENSMUSG00000035191,Rfpl4,7,0,-0.5302520953080769,
ENSMUSG00000071764,Or11q2,X,1,-0.7173441206774047,
ENSMUSG00000072980,Oip5,2,0,-0.7975435728476192,
ENSMUSG00000043873,Chil5,3,0,-0.1407102813440524,
ENSMUSG00000079157,Nalf1,8,0,-0.9801533713517703,
ENSMUSG00000016495,Plgrkt,19,0,0.28058342416517235,0.3590831427546244
ENSMUSG00000066108,Muc5b,7,0,-0.6800533076477251,
ENSMUSG00000050315,Synpo2,3,0,-0.4606597764874554,-0.2814556026544818
ENSMUSG00000092322,Esp36,17,0,-0.230332585346412,
ENSMUSG00000063364,3300002I08Rik,2,0,-0.8695239190988033,
ENSMUSG00000073923,Or56b1,7,0,-0.6973951653548784,
ENSMUSG00000030660,Pik3c2a,7,0,-0.7640332135337644,-1.3560131645523568
ENSMUSG00000041836,Ptpre,7,0,-0.2652182037999715,
ENSMUSG00000046643,Or10j3,1,0,-0.36072169736907433,
ENSMUSG00000068167,Csnk2a2ip,16,0,-1.3828174732932386,-0.2470768319308176
ENSMUSG00000002100,Mybpc3,2,0,-0.576085148544454,
ENSMUSG00000029530,Ccr9,9,0,0.19713327511719392,
ENSMUSG00000095022,Alyreffm15,10,0,-0.4343712903654602,
ENSMUSG00000025323,Sp4,12,0,-0.9827140915677539,-0.8453314870341389
ENSMUSG00000073664,Nbeal1,1,0,-0.7306392472795569,-2.025196992855293
ENSMUSG00000090290,Tarbp1,8,0,-0.6297280313364624,-1.0381180139499613
ENSMUSG00000096393,Fam240a,9,0,-1.0369873260206663,
ENSMUSG00000063626,Unc5d,8,0,-0.7895511853657382,
ENSMUSG00000031691,Tnpo2,8,0,-0.46988169548276737,-0.9425927186091284
ENSMUSG00000096883,Shisa8,15,0,-0.7367740863958598,
ENSMUSG00000055447,Cd47,16,0,-0.0619722873250641,-0.3704663325639147
ENSMUSG00000095074,Pramel42,5,0,-0.38141215321515887,
ENSMUSG00000070939,Tgfbrap1,1,0,-0.5745789846467595,-1.3580527340698303
ENSMUSG00000069911,Insyn2b,11,0,-1.0195782712618833,
ENSMUSG00000094311,Rfpl4b,10,0,-0.5139692283698611,
ENSMUSG00000090363,Gm3512,14,0,0.22698516261319135,
ENSMUSG00000095275,Vmn1r107,7,0,-0.7176906294391738,
ENSMUSG00000116429,Ddit3,10,0,-1.1338950223177875,
ENSMUSG00000023800,Tiam2,17,0,-0.82115860995793,-0.6201089791610899
ENSMUSG00000064084,Or4c105,2,0,-0.40038917238439176,
ENSMUSG00000028185,Dnase2b,3,0,-0.7167464822015468,-0.5250091055444762
ENSMUSG00000144291,Dhrsx,4,0,-0.6354884254005526,
ENSMUSG00000085957,Syna,5,0,-0.3830712474766642,-0.075601084824028
ENSMUSG00000026162,Nhej1,1,0,-1.077633625191094,-1.1167179092979176
ENSMUSG00000111184,Gm49661,8,0,-0.7235480341858089,
ENSMUSG00000031647,Mfap3l,8,0,-0.4249320655994193,
ENSMUSG00000031781,Ciapin1,8,0,-0.8820113916051078,0.0869419421036728
ENSMUSG00000037627,Rgs22,15,0,-0.5405337848266694,
ENSMUSG00000113846,Gm6217,1,0,-1.4413929112692063,
ENSMUSG00000005682,Pan2,10,0,-0.5931973170977489,-0.8030984761170038
ENSMUSG00000072934,Trpc5os,X,1,-0.11193000592043667,
ENSMUSG00000026925,Inpp5e,2,0,-0.77166324524031,-1.5311763699338732
ENSMUSG00000096744,Alyreffm8,10,0,-0.6212977311366199,
ENSMUSG00000014426,Map3k4,17,0,-0.4992555526634508,-1.5097284243820337
ENSMUSG00000049694,BC048671,6,0,-1.1018091341696739,-1.7862617851173015
ENSMUSG00000094362,Defa33,8,0,-0.31857636691549374,
ENSMUSG00000110469,Gapdhrt2,8,0,0.17026636522694538,0.0
