gene_id,gene_name,l1_diff,rmse_diff
ENSMUSG00000044033,Ccdc141,0.000652741514500006,1.2956806853413276e-05
ENSMUSG00000095101,Gm13285,0.016153245661056085,0.0009965309202643532
ENSMUSG00000075125,Or4p20,0.003205128205100007,6.572543687767611e-05
ENSMUSG00000056812,St8sia3,0.0026246719155599593,4.89999568818072e-05
ENSMUSG00000104063,Pcdhgb7,0.0010752688165799962,2.0268204425684794e-05
ENSMUSG00000094942,Gm3604,0.0017857142857200387,4.695085663977854e-05
ENSMUSG00000024805,Pcgf5,0.004219409282800022,8.620110816129708e-05
ENSMUSG00000037432,Fer1l5,0.000490436488441015,9.65085716657172e-06
ENSMUSG00000017418,Arl5b,0.005524861878050005,0.00011143253920653123
ENSMUSG00000028644,Ermap,0.0016863406403100504,3.165292422099107e-05
ENSMUSG00000025161,Slc16a3,0.0021231422504999937,4.719415481628158e-05
ENSMUSG00000074646,6430550D23Rik,0.2808956301912353,0.005720441834539344
ENSMUSG00000045306,Or4m1,0.0031847133750699547,6.486334779610834e-05
ENSMUSG00000111448,Or8b48,0.003215434084000004,6.637571566732878e-05
ENSMUSG00000062199,Or5b111,0.003246753246800002,6.709215455314308e-05
ENSMUSG00000090302,Smr2l,0.00757575757581995,0.00016868386160250352
ENSMUSG00000096209,Or5p81,0.003174603175420015,6.643589133050726e-05
ENSMUSG00000073961,Or52r1b,0.02935907643312102,0.0009617592420114634
ENSMUSG00000025241,Fyco1,0.0006954102919999872,1.5657300361110576e-05
ENSMUSG00000048080,Or4k6,0.003058103975739996,6.389442225751908e-05
ENSMUSG00000073111,Or2a12,0.003236245954349995,6.745412657534396e-05
ENSMUSG00000024613,Tcof1,0.0007369196754649978,1.694655687394789e-05
ENSMUSG00000110970,Or13c7b,0.003134796238539976,7.146592816655222e-05
ENSMUSG00000049804,Armcx4,0.0004242681374970034,9.120322674953039e-06
ENSMUSG00000032783,Troap,0.00149476831037002,2.908274712371044e-05
ENSMUSG00000068917,Clk2,0.04318287937743191,0.0011445527923898474
ENSMUSG00000026407,Cacna1s,0.005768293928116219,0.00020013927278853807
ENSMUSG00000049176,Frmpd4,0.0817609146912353,0.0018297735577625875
ENSMUSG00000060112,Or13a27,0.0032051282051000106,6.614794303715625e-05
ENSMUSG00000091243,Vgll3,0.0030674846625000163,6.254901547396488e-05
ENSMUSG00000091712,Sec14l5,0.0014347202293800102,2.9565165861147356e-05
ENSMUSG00000042869,Or2p2,0.0031545741319099862,6.22509638266836e-05
ENSMUSG00000063998,Vmn1r211,0.0033444816043999848,6.606936328354808e-05
ENSMUSG00000056880,Gadl1,0.0019880715700700173,3.8523571312871e-05
ENSMUSG00000094144,Alyreffm17,0.02456444733654565,0.000847563626994751
ENSMUSG00000094430,Smbd1,0.007042253520609986,0.0001578106366031775
ENSMUSG00000060188,Cxcl17,0.00833333333300998,0.0001916747807167461
ENSMUSG00000027790,Sis,0.000549752611599982,1.0544560902217065e-05
ENSMUSG00000091764,Zfp964,0.002114164904830012,4.500406936468306e-05
ENSMUSG00000042492,Tbc1d10b,0.001251564455549958,2.485992547902949e-05
ENSMUSG00000049334,Or8b43,0.003225806451009992,6.644331342131691e-05
ENSMUSG00000041324,Inhba,0.0023529411766600094,4.793816684253031e-05
ENSMUSG00000075168,Or8h9,0.0031948881784599954,6.542380886709539e-05
ENSMUSG00000095383,Vmn1r152,0.0032467532468900126,6.626721964917818e-05
ENSMUSG00000051185,Fam174a,0.01548635987878522,0.0009595943136708041
ENSMUSG00000061815,Rufy4,0.0017730496456399858,3.955513094654314e-05
ENSMUSG00000009687,Fxyd5,0.005586592179439957,0.00011866435738699737
ENSMUSG00000061577,Adgrg5,0.001904761904940028,4.068095798259334e-05
ENSMUSG00000032480,Dhx30,0.0008368200837979866,1.6239344785232897e-05
ENSMUSG00000051172,Or52e15,0.003194888178299982,6.492267172723255e-05
ENSMUSG00000004771,Rab11a,0.004608294931049937,9.391399941423768e-05
ENSMUSG00000013158,4933405L10Rik,0.053800226619581816,0.0013246027441596179
ENSMUSG00000049676,Catsperg1,0.035236993744483816,0.0007683016669701099
ENSMUSG00000003847,Nfat5,0.04310430337059432,0.00098052649944362
ENSMUSG00000075150,Or5w14,0.003215434084000015,6.459819302269064e-05
ENSMUSG00000019790,Stxbp5,0.08338452974953493,0.001672292428589415
ENSMUSG00000021771,Vdac2,0.07359612262456519,0.0018642541978829948
ENSMUSG00000022002,Erich6b,0.38937676383861375,0.009174547204397612
ENSMUSG00000026939,Tmem141,0.31766381766334084,0.007869180201949683
ENSMUSG00000050891,Tatdn1,0.11826031339952477,0.0024962579473178747
ENSMUSG00000102091,Or5m9,0.0032154340840000015,6.592245181268241e-05
ENSMUSG00000060583,Or8b35,0.031345353676251714,0.0008874556576073897
ENSMUSG00000056215,Lrguk,0.3114179339685207,0.007595255102131916
ENSMUSG00000117148,Vmn1r229,0.0032573289905300016,6.519334887895505e-05
ENSMUSG00000043892,Or2ah1,0.003205128205339994,6.564591424849012e-05
ENSMUSG00000047632,Fgfbp3,0.0039840637445799736,8.809358950416902e-05
ENSMUSG00000047462,Gpr141b,0.0033333333333299925,6.97963043088858e-05
ENSMUSG00000063796,Slc22a8,0.0018587360594000029,3.758664406052146e-05
ENSMUSG00000004996,Mri1,0.0027027027032299894,6.091324765761511e-05
ENSMUSG00000095929,Or5p63,0.0031746031753600154,6.462028955884031e-05
ENSMUSG00000046881,Or1ab2,0.0031847133751399456,6.943792168261533e-05
ENSMUSG00000021218,Gdi2,0.002242152466410005,4.4587983673143176e-05
ENSMUSG00000005610,Eif4g2,0.0011025358326100113,2.1693084020437608e-05
ENSMUSG00000031808,Slc27a1,0.0015455950541199935,3.234712729512749e-05
ENSMUSG00000020279,Il9r,0.002127659574810036,4.36720797766981e-05
ENSMUSG00000044039,Or4g7,0.0031948881782999858,6.612941858599641e-05
ENSMUSG00000091962,Vmn2r78,0.0011709601871800015,2.2509370255655634e-05
ENSMUSG00000095248,Or56a3b,0.003164556961560043,6.635289611124188e-05
ENSMUSG00000056883,Or12j4,0.0031152647977299983,6.519857718385809e-05
ENSMUSG00000095730,Vmn2r29,0.0011723329426900327,2.2372256210850426e-05
ENSMUSG00000045515,Pou3f3,0.002008032128679999,4.919870104875365e-05
ENSMUSG00000022807,Osbpl11,0.0013192612136799981,2.4629019322515546e-05
ENSMUSG00000026553,Copa,0.0008163265300780097,1.5317348811714222e-05
ENSMUSG00000095804,Or9r7,0.003164556961770043,6.632795610158162e-05
ENSMUSG00000030650,Tmc5,0.0010330578510999847,1.9830756238007984e-05
ENSMUSG00000073926,Or52d3,0.003144654087100001,6.447716139989701e-05
ENSMUSG00000047535,Or52z1,0.0031152647977899955,6.51031878434393e-05
ENSMUSG00000021840,Mapk1ip1l,0.0041152263382000474,0.00011541615524335191
ENSMUSG00000035486,Plk5,0.07286570743394943,0.001752592972065764
ENSMUSG00000020461,Clhc1,0.027874414808780106,0.0006193945768801593
ENSMUSG00000019900,Rfx6,0.0010775862074400098,1.9867766001162217e-05
ENSMUSG00000051427,Ccdc157,0.21594743810928937,0.005433850792048736
ENSMUSG00000002249,Tead3,0.0022727272728200066,4.8560559667866565e-05
ENSMUSG00000020484,Xbp1,0.3969765973758604,0.010168454207750142
ENSMUSG00000026080,Chst10,0.07105617977490092,0.0015148705202869973
ENSMUSG00000038065,Mturn,0.007575757575999934,0.00018451669018361452
ENSMUSG00000073920,Or56b2,0.0031249999999999768,6.337527086586054e-05
ENSMUSG00000024397,Aif1,0.006756756756479942,0.00016614420310687297
ENSMUSG00000038540,Tmc3,0.03137971990754519,0.0006876632658932702
ENSMUSG00000002372,Ranbp3,0.10921499302729362,0.002737133239768145
ENSMUSG00000038615,Nfe2l1,0.001347708895160012,2.7760372475952183e-05
ENSMUSG00000045087,S1pr5,0.0024937655860500243,5.718393568745038e-05
ENSMUSG00000050015,Or1j4,0.0031948881785899778,6.703304418423915e-05
ENSMUSG00000032376,Usp3,0.0019193857962400587,3.55990723564438e-05
ENSMUSG00000071493,Vmn1r208,0.0032362459546500166,6.440701817192152e-05
ENSMUSG00000026090,Cracdl,0.000850340136070001,1.8134055922692363e-05
ENSMUSG00000047109,Cldn14,0.00416666666648996,0.00010123789014995129
ENSMUSG00000057156,Homez,0.0019267822742600107,3.9122401153396826e-05
ENSMUSG00000015804,Med28,0.0055865921793299776,0.00012188660006358911
ENSMUSG00000090509,Sfta2,0.012820512820600021,0.00033368201297921576
ENSMUSG00000043557,Mdga1,0.014256363227029991,0.0003827434856393241
ENSMUSG00000075088,Or4a2,0.0032679738565400216,6.500129205350834e-05
ENSMUSG00000096344,Gm6408,0.0031152647977000097,6.306669238158038e-05
ENSMUSG00000002274,Metrn,0.003424657534620011,7.487206082123265e-05
ENSMUSG00000060724,Vmn1r47,0.0032154340840000236,6.648191688031144e-05
ENSMUSG00000032329,Hmg20a,0.002881844381159942,6.038252474399389e-05
ENSMUSG00000001143,Lman2l,0.002873563218379998,5.5894700980986375e-05
ENSMUSG00000044487,Or12e1,0.0031347962380099967,6.423432451327444e-05
ENSMUSG00000041347,Bdkrb1,0.002985074626390021,6.732980247307034e-05
ENSMUSG00000000738,Spg7,0.0012787723792199953,2.5896455907801766e-05
ENSMUSG00000038233,Gask1a,0.18631860890264648,0.004470845650214794
ENSMUSG00000029177,Cenpa,0.007407407408009917,0.0001563530749003855
ENSMUSG00000096593,Vmn2r54,0.06699007390723993,0.0014305635624976912
ENSMUSG00000027867,Spag17,0.00043084877210001083,8.662503354290738e-06
ENSMUSG00000055298,Ctsj,0.0029940119770435238,0.00038334395189995813
ENSMUSG00000021597,Slf1,0.0009478672981560026,1.908200068245911e-05
ENSMUSG00000074947,Or4f59,0.0031446540874000145,6.67393393891574e-05
ENSMUSG00000096666,Gm20852,0.004385964912920046,8.957271212599522e-05
ENSMUSG00000061462,Obscn,0.025463974160768926,0.000517521659290597
ENSMUSG00000031105,Slc25a14,0.003436426116759964,6.66534678933104e-05
ENSMUSG00000022338,Eny2,0.0943627450973733,0.0027604205408468495
ENSMUSG00000095957,Or7g19,0.00319488817826,6.353092770576888e-05
ENSMUSG00000084136,Vmn1r207,0.0031948881783099973,6.191396002105693e-05
ENSMUSG00000037974,Muc5ac,0.1731379152220895,0.0046224808210277284
ENSMUSG00000056946,Or10a3m,0.059993377354626815,0.001379353690709487
ENSMUSG00000045421,Or2y17,0.0032051282051499884,6.489900427411953e-05
ENSMUSG00000034801,Sos2,0.0007501875479621173,9.605167286469962e-05
ENSMUSG00000032839,Trpc1,0.0012345679014799816,2.2973867503360117e-05
ENSMUSG00000096009,Or2n1,0.003194888178569989,6.35309277161795e-05
ENSMUSG00000059031,Or5p58,0.003086419753370001,6.370188867239882e-05
ENSMUSG00000051355,Commd1,0.0052910052915299925,0.0001178710949628131
ENSMUSG00000090298,Sult3a2,0.003401360543519978,7.486526484531878e-05
ENSMUSG00000021187,Tc2n,0.0020408163263400283,4.164201956623271e-05
ENSMUSG00000033107,Rnf125,0.3398471981249713,0.007499517583451353
ENSMUSG00000042303,Sgsm3,0.022391590013260007,0.0005998101568295461
ENSMUSG00000096867,Samt1c,0.012285927029642412,0.0007544969849041186
ENSMUSG00000037613,Tnfrsf23,0.005649717514680014,0.00011726309450540484
ENSMUSG00000083706,Or10ag56,0.08315461297116294,0.0020070601228841306
ENSMUSG00000039308,Ndst2,0.0011312217194899832,2.1417637774463082e-05
ENSMUSG00000037321,Tap1,0.001379310345069976,2.925488174920546e-05
ENSMUSG00000026554,Dcaf8,0.001689189189399939,3.275028183763759e-05
ENSMUSG00000061210,Or2a57,0.003105590061919983,6.46632355647707e-05
ENSMUSG00000012519,Mlkl,0.0021505376337400133,4.3340174405827096e-05
ENSMUSG00000050954,Zfp169,0.0013661202187599986,2.824012363401805e-05
ENSMUSG00000000731,Aire,0.0018083182642300213,3.679623662550214e-05
ENSMUSG00000024873,Cnih2,0.33900247914075077,0.008266494674976208
ENSMUSG00000045039,Megf8,0.00035842293910600873,7.201639512038224e-06
ENSMUSG00000075193,Or8k20,0.0032362459542499998,6.507794271025856e-05
ENSMUSG00000046272,Or5b21,0.003125000000000001,6.32261523748352e-05
ENSMUSG00000036744,Or2ag2b,0.0031545741317699984,6.444311290366421e-05
ENSMUSG00000033857,Engase,0.0013605442177299838,2.863731990451709e-05
ENSMUSG00000071655,Ubxn1,0.003355704698099988,7.727041681437751e-05
ENSMUSG00000093877,Or6z1,0.0031948881783999965,6.820246117264498e-05
ENSMUSG00000046947,Adck2,0.0016181229772500474,3.1764988130515606e-05
ENSMUSG00000009216,Fam163b,0.005952380952339999,0.0001301231602925146
ENSMUSG00000033159,Cnppd1,0.002450980392189976,4.998736050107511e-05
ENSMUSG00000073110,Or2a56,0.0032154340840000167,7.052410020697141e-05
ENSMUSG00000098387,Pet117,0.012345679013000023,0.00031860071831475435
ENSMUSG00000028760,Eif4g3,0.1332528224058202,0.003214858308775421
ENSMUSG00000036197,Gxylt1,0.13942345977214443,0.002922484381546048
ENSMUSG00000041482,Piezo2,0.018430352728799566,0.00038098891658468653
ENSMUSG00000073971,Or52m1,0.0031446540872500095,6.47268802335842e-05
ENSMUSG00000034219,Septin14,0.00232558139610001,4.813231201927473e-05
ENSMUSG00000073977,Or52b3,0.0031545741321499948,6.393407561054125e-05
ENSMUSG00000044501,Zfp758,0.08080083028804479,0.0018229595075241608
ENSMUSG00000032737,Inppl1,0.0007949125593999604,1.5819251566301084e-05
ENSMUSG00000090733,Rps27,0.011764705881299912,0.0002623274619199237
ENSMUSG00000094745,Or8g34,0.02058898586302857,0.0006904378736539442
ENSMUSG00000040514,Tex47,0.003937007874029948,7.806116609867118e-05
ENSMUSG00000035868,Zfp983,0.0021691973969999922,4.925870408369334e-05
ENSMUSG00000043467,Zbtb37,0.0019801980207099414,3.7198670743570534e-05
ENSMUSG00000034617,Mtrr,0.00143472022981001,2.6804433214548337e-05
ENSMUSG00000111567,Or4a78,0.0031347962381699855,6.160105612709724e-05
ENSMUSG00000019806,Aig1,0.17401028852613762,0.004116061382752586
ENSMUSG00000079434,Neu2,0.029755150587578088,0.0007898561067810484
ENSMUSG00000049719,Prss46,0.003174603175470014,6.5316676792529e-05
ENSMUSG00000038274,Fau,0.007462686567439963,0.00018188951206944665
ENSMUSG00000075196,Or8k3,0.003124999999999963,6.332560371805386e-05
ENSMUSG00000029861,Fam131b,0.0027700831023599838,5.734520117722509e-05
ENSMUSG00000041390,Mdfic,0.004032258065190008,8.625688540753315e-05
ENSMUSG00000022469,Rapgef3,0.0010787486516300223,2.1883965914642806e-05
ENSMUSG00000052818,Or6c76b,0.003215434084000016,6.624272471892268e-05
ENSMUSG00000094080,Or7a42,0.003215434083999998,6.487064548871846e-05
ENSMUSG00000040997,Abhd4,0.12601880877755,0.002856216198295792
ENSMUSG00000045812,Or4d5,0.0031746031753700013,6.352184767464996e-05
ENSMUSG00000068806,Or4c12,0.0032258064508899837,6.475472360421927e-05
ENSMUSG00000039585,Myo9a,0.022955681929634195,0.00045442103287993466
ENSMUSG00000030659,Nucb2,0.011661576744399518,0.0006089525024988462
ENSMUSG00000022892,App,0.04108831976732581,0.0009392768391341432
ENSMUSG00000066672,Or10x1,0.00322580645080998,6.777444150919245e-05
ENSMUSG00000024673,Ms4a1,0.0034246575342600054,7.256206212706807e-05
ENSMUSG00000079355,Ackr4,0.0028490028497000263,5.78972428680672e-05
ENSMUSG00000033854,Kcnk10,0.001865671642199973,3.611644296522572e-05
ENSMUSG00000021448,Shc3,0.17187311713626136,0.004156813824980782
ENSMUSG00000096409,Or8b41,0.03060564031513103,0.0008681535088050055
ENSMUSG00000046486,Or6k6,0.003246753246670001,6.744649299161776e-05
ENSMUSG00000050865,Or10q1,0.0031645569618900223,6.595272422847786e-05
ENSMUSG00000045658,Pid1,0.004587155963800001,9.777416392053877e-05
ENSMUSG00000002496,Tsc2,0.035905271199385226,0.0007661334811963986
ENSMUSG00000022212,Cpne6,0.0017921146956200017,3.650128696471935e-05
ENSMUSG00000094182,Or8g23,0.0032051282048800147,6.530019707284947e-05
ENSMUSG00000038060,Dlec1,0.0027904703937612517,0.00014643621657149872
ENSMUSG00000093668,Pou5f2,0.0030303030310799475,6.0213761820796084e-05
ENSMUSG00000016308,Ube2a,0.2906840155419021,0.006303504550478074
ENSMUSG00000079419,Ms4a6c,0.004587155963810003,9.70975179782665e-05
ENSMUSG00000041187,Prkd2,0.0011415525116599923,2.2768482738444887e-05
ENSMUSG00000041258,Zfp236,0.028416952415182613,0.0005820712110326557
ENSMUSG00000043827,Or2i1,0.18578894455645414,0.004515535848655839
ENSMUSG00000037364,Srrt,0.001141552511659997,2.486217947067637e-05
ENSMUSG00000020420,Zfp607a,0.0014556040759999848,3.071762333412163e-05
ENSMUSG00000037033,Clca3b,0.0009569377990899818,1.837941378588209e-05
ENSMUSG00000021245,Mlh3,0.04779687476880386,0.0010485927179769363
ENSMUSG00000025813,Homer2,0.002816901407799985,6.515760632001131e-05
ENSMUSG00000053211,Zfy1,0.0012771392081500062,2.685038744085502e-05
ENSMUSG00000047702,Or2y16,0.0032051282054399834,6.389862648501883e-05
ENSMUSG00000046731,Kctd11,0.004291845493639983,8.843467079228705e-05
ENSMUSG00000037572,Wdhd1,0.03365363948720357,0.0007535282816790264
ENSMUSG00000000579,Dynlt1c,0.3606178021741127,0.007710867362061386
ENSMUSG00000074627,Mroh8,0.0009523809524100311,1.8198395165769357e-05
ENSMUSG00000043267,Or5m8,0.002967359050309947,6.097658602918503e-05
ENSMUSG00000044213,Or5t9,0.0030211480362599867,6.21364316038527e-05
ENSMUSG00000032303,Chrna3,0.0900338441487839,0.0019023662116952438
ENSMUSG00000059182,Skap2,0.002785515320980014,6.0220156367881645e-05
ENSMUSG00000071528,Atp5mk,0.01694915254229999,0.0004166447558310495
ENSMUSG00000058881,Zfp516,0.0008635578581699965,1.7455758652694344e-05
ENSMUSG00000062818,Vmn1r51,0.00303030303107995,6.178690185244444e-05
ENSMUSG00000046269,Usp27x,0.002277904328009929,4.207186052388817e-05
ENSMUSG00000012117,Dhdds,0.07723868502294129,0.0019764967397404723
ENSMUSG00000034902,Pip5k1c,0.06772798022323881,0.001457981694995291
ENSMUSG00000096806,Or5af1,0.0032362459544899897,6.563180753234666e-05
ENSMUSG00000033444,Specc1l,0.02080393811884703,0.0004382023904860568
ENSMUSG00000054537,Tmprss11e,0.0023584905659899853,4.308820914921571e-05
ENSMUSG00000095294,Potefam3b,0.008530728531664325,0.0005238299778973695
ENSMUSG00000052942,Glis3,0.0010683760686000107,2.0406251767097415e-05
ENSMUSG00000029192,Tbc1d14,0.0388907922051961,0.0007817970605241059
ENSMUSG00000021773,Comtd1,0.0038022813682599957,9.076392374330441e-05
ENSMUSG00000109813,Or4g16,0.015063387059483981,0.0005702170276527739
ENSMUSG00000040576,Tmem270,0.3246753246746652,0.007427247580512409
ENSMUSG00000024271,Elp2,0.001201923077029994,2.253735384996706e-05
ENSMUSG00000044994,Or4d10c,0.0032051282053299954,6.79911461319342e-05
ENSMUSG00000049583,Grm5,0.02704690598653434,0.000560173963036093
ENSMUSG00000021596,Mctp1,0.2455408543827486,0.005084338322968762
ENSMUSG00000073600,Prob1,0.000989119683280009,1.9873409004450826e-05
ENSMUSG00000049674,Or10a2,0.0031446540874500144,6.632713971163914e-05
ENSMUSG00000075200,Or8u9,0.0031746031752500096,6.526534736404946e-05
ENSMUSG00000074221,Zfp568,0.0014880952381399824,3.0615388163133774e-05
ENSMUSG00000039717,Ralyl,0.003401360543779974,6.861386071188036e-05
ENSMUSG00000071359,Tbpl1,0.005347593582090013,0.00011369849578161399
ENSMUSG00000053012,Krcc1,0.0038910505837599914,8.824163553288328e-05
ENSMUSG00000022772,Senp5,0.0013333333336899994,2.588830932601366e-05
ENSMUSG00000091039,Krtap20-2,0.0163934426225,0.0008322661143078394
ENSMUSG00000070047,Fat1,0.00021781746890998542,4.116078002427667e-06
ENSMUSG00000097993,Ptprv,0.0005854788860707762,1.1445647121614788e-05
ENSMUSG00000002325,Irf9,0.14165779255003735,0.0030913510899036297
ENSMUSG00000047592,Nxpe5,0.0018416206255199626,3.554095288383681e-05
ENSMUSG00000022377,Asap1,0.04154864261896404,0.0009021128399031556
ENSMUSG00000094445,Ccdc179,0.014705882353399948,0.00034303979275178875
ENSMUSG00000023249,Parp3,0.0018903591680400201,3.987824614127208e-05
ENSMUSG00000057337,Chst3,0.025158345423236972,0.0007705572042802539
ENSMUSG00000091206,Vmn2r91,0.0034514524349926207,0.00015286007605128498
ENSMUSG00000050023,Or5d46,0.003164556961600033,6.34205385252713e-05
ENSMUSG00000001418,Glmp,0.0024691358026400125,4.995923525320965e-05
ENSMUSG00000064264,Zfp428,0.005263157895059947,0.0001374912820957651
ENSMUSG00000021482,Prxl2c,0.004405286344330018,8.411819632009016e-05
ENSMUSG00000044912,Syt16,0.17253947930035998,0.003821723018347599
ENSMUSG00000095377,Or2h1,0.0031948881784199953,6.979689032616706e-05
ENSMUSG00000034212,Ankmy1,0.0009980039928475263,0.00012778131729825857
ENSMUSG00000091435,Vmn1r115,0.0033783783788199507,6.850909386523883e-05
ENSMUSG00000091512,Lamtor3,0.007999999999999952,0.00017089339153408578
ENSMUSG00000062103,Or8d2,0.0032362459542000033,6.609894372569265e-05
ENSMUSG00000059069,Or11h4,0.6010886979658522,0.012940403704735433
ENSMUSG00000039110,Mycbpap,0.02820160976497496,0.0007195686084074484
ENSMUSG00000046790,Or13p3,0.0031948881782899816,6.728899411204947e-05
ENSMUSG00000022752,Tomm70a,0.0016339869279799876,3.3315676670628156e-05
ENSMUSG00000091692,4930433I11Rik,0.0015797788310099904,3.137444037346167e-05
ENSMUSG00000036882,Arhgap33,0.024511263094651452,0.0005767390786345931
ENSMUSG00000087247,Alkal1,0.007812499999999986,0.00016726676702444456
ENSMUSG00000096146,Kcnj11,0.002557544757170004,5.634986877414056e-05
ENSMUSG00000039205,Ciz1,0.056374337273829254,0.0018124538587253828
ENSMUSG00000038045,Sult6b1,0.003289473683760014,6.58021067809239e-05
ENSMUSG00000025277,Abhd6,0.002967359050289949,5.72118362399372e-05
ENSMUSG00000032575,Manf,0.005555555555299976,0.00013316786117133125
ENSMUSG00000034533,Scn10a,0.0034856093090285,0.00014613840880075814
ENSMUSG00000103793,Pcdhga6,0.0010718113616000162,2.0308995585469794e-05
ENSMUSG00000024622,Hmgxb3,0.000777000777749996,1.5070284722742968e-05
ENSMUSG00000059030,Or14j7,0.003236245954310007,6.574202055036853e-05
ENSMUSG00000044847,Lsm11,0.002762430939529996,5.5743041298110315e-05
ENSMUSG00000021557,Agtpbp1,0.22664466275114215,0.00487227831005918
ENSMUSG00000090231,Cfb,0.108750677017171,0.0023869395030582416
ENSMUSG00000096607,7530416G11Rik,0.006249999999999999,0.00013644626280515925
ENSMUSG00000064223,Or2ag1b,0.0031645569615900274,6.409524409653361e-05
ENSMUSG00000026358,Rgs1,0.004761904762630009,0.00010554540360513445
ENSMUSG00000093993,Gm20736,0.14257114257099318,0.0035581083895863193
ENSMUSG00000024812,Tjp2,0.02560549450771394,0.0005704541871058916
ENSMUSG00000048299,Or10n1,0.003215434083999997,6.285459159473763e-05
ENSMUSG00000067524,Or4d6,0.003174603175459996,6.4672130958767e-05
ENSMUSG00000064262,Gimap8,0.0014513788094499946,2.9118423476240868e-05
ENSMUSG00000100923,Or2y1b,0.003205128205170008,6.577839856363924e-05
ENSMUSG00000097084,Foxl1,0.0029673590501099463,6.560288823013202e-05
ENSMUSG00000051648,Kctd19,0.03472073341288981,0.0007640798927525836
ENSMUSG00000022864,D16Ertd472e,0.003436426116799969,6.781750960262645e-05
ENSMUSG00000005417,Mprip,0.17255730147053167,0.004017924237980128
ENSMUSG00000059319,Or14c41,0.0032258064509500103,6.546814462958391e-05
ENSMUSG00000029815,Malsu1,0.004366812227409985,8.586377696877746e-05
ENSMUSG00000030782,Tgfb1i1,0.0021645021653999797,4.4114873229956895e-05
ENSMUSG00000027601,Mtfr1,0.003039513677810012,6.098622440442428e-05
ENSMUSG00000022607,Ptk2,0.03769737316564527,0.0007534220588750986
ENSMUSG00000033020,Polr2f,0.007812499999999986,0.00021411328325694724
ENSMUSG00000028772,Zcchc17,0.004132231404620029,0.00010243111220530083
ENSMUSG00000078118,Or5p59,0.003164556961720014,6.62530797395652e-05
ENSMUSG00000093973,Mrgpra2a,0.003012048192260036,6.146467762083949e-05
ENSMUSG00000094891,Or10h1b,0.0031645569618300364,7.013501604417003e-05
ENSMUSG00000039771,Polr2j,0.43343926553652334,0.009663833573341142
ENSMUSG00000061549,Or14c44,0.0032051282052799872,6.519345373771061e-05
ENSMUSG00000095910,Or5p50,0.0031746031755199985,6.531667679275713e-05
ENSMUSG00000091205,Vmn2r71,0.02251474351223801,0.0006595180480678936
ENSMUSG00000068999,Vmn2r5,0.0646788411000338,0.0013424435138629563
ENSMUSG00000018442,Derl2,0.2538438271915097,0.005556354557003613
ENSMUSG00000071856,Mcc,0.09492946090051814,0.0021515681021446256
ENSMUSG00000064181,Rab3ip,0.0794567751086887,0.0018507283149295306
ENSMUSG00000051424,Or4p22,0.0032051282053899943,6.505977827709423e-05
ENSMUSG00000050134,Or6n2,0.003144654087450016,6.394957786979987e-05
ENSMUSG00000030546,Plin1,0.0019305019311000207,4.2555883146357695e-05
ENSMUSG00000071064,Zfp827,0.09469573931381121,0.0020898299027981354
ENSMUSG00000079108,Srp54c,0.001980198020479951,4.2417783233324034e-05
ENSMUSG00000090461,Il22b,0.005555555555519984,0.00013016955117416826
ENSMUSG00000089728,Clec2f,0.004784688995230056,9.434071030851594e-05
ENSMUSG00000037638,Zbtb42,0.0023752969119499824,5.0552944749599874e-05
ENSMUSG00000038733,Wdr26,0.0015576323988800243,2.84322524656091e-05
ENSMUSG00000073913,Or52e5,0.0031847133748699706,6.388790353471576e-05
ENSMUSG00000109542,Or5p51,0.0031746031754299967,6.552159235643429e-05
ENSMUSG00000068536,Aoc1l1,0.0013812154696699996,2.657384653419726e-05
ENSMUSG00000060765,Or2t46,0.0030581039757300124,6.700227112838517e-05
ENSMUSG00000025314,Ptprj,0.0007401924501700052,1.3514094562932447e-05
ENSMUSG00000019998,Stx7,0.0038167938933599786,8.07296331039966e-05
ENSMUSG00000110253,Or5p70,0.0030211480361399964,6.215854027552878e-05
ENSMUSG00000041130,Zfp598,0.001100110011770008,2.24209789551342e-05
ENSMUSG00000096458,Moap1,0.0028328611902899907,5.685125258065033e-05
ENSMUSG00000035713,Usp35,0.0009900990105699906,2.1483438864514646e-05
ENSMUSG00000024044,Epb41l3,0.12220600398973433,0.002860863188730835
ENSMUSG00000061602,Vmn1r78,0.0031847133748899477,6.359502142119613e-05
ENSMUSG00000059303,Or7g21,0.020009614228591075,0.0006717265663559917
ENSMUSG00000098207,Arl14,0.005181347150279989,0.00010860629966992909
ENSMUSG00000111611,Or13c7c,0.0031347962382300113,7.340135566890082e-05
ENSMUSG00000046650,Or5an6,0.0031645569616800284,6.360289411691636e-05
ENSMUSG00000086158,Pierce2,0.008130081300960046,0.00016893248628006418
ENSMUSG00000096122,Gm21943,0.004385964912940049,8.929899808012123e-05
ENSMUSG00000043354,Or51g2,0.0031948881782799944,6.497560501577006e-05
ENSMUSG00000038095,Sbno1,0.0007183908050099831,1.3650223823631417e-05
ENSMUSG00000066392,Nrxn3,0.0006361323154299948,1.2041761046892297e-05
ENSMUSG00000115705,Vmn1r28,0.0033003300339200306,6.625265934407045e-05
ENSMUSG00000094649,Mplkipl1,0.005586592179249981,0.0001232043313342817
ENSMUSG00000049300,Prmt6,0.0026385224276399347,6.24841219533893e-05
ENSMUSG00000025019,Lcor,0.4116544213547228,0.008848565082197788
